"N-gram","北史","北史翻译","Total"
"鬼神感应等大义","1","1","2"
"吏部尚书牛弘建","1","1","2"
"部尚书牛弘建议","1","1","2"
"齐州录事参军萧","1","1","2"
"州录事参军萧悫","1","1","2"
"赵州功曹参军颜","1","1","2"
"通直散骑侍郎韦","1","1","2"
"直散骑侍郎韦道","1","1","2"
"散骑侍郎韦道逊","1","1","2"
"殿中侍御史魏澹","1","1","2"
"中散大夫刘仲威","1","1","2"
"考功郎中崔子枢","1","1","2"
"省主客郎中卢思","1","1","2"
"主客郎中卢思道","1","1","2"
"司空东阁祭酒崔","1","1","2"
"空东阁祭酒崔德","1","1","2"
"东阁祭酒崔德立","1","1","2"
"太学博士诸葛汉","1","1","2"
"殿中侍御史郑子","1","1","2"
"中侍御史郑子信","1","1","2"
"侍御史郑子信等","1","1","2"
"齐人范阳卢思道","1","1","2"
"陈人会稽虞世基","1","1","2"
"孙搴等二十四人","1","1","2"
"太尉长史宋游道","1","1","2"
"尉长史宋游道收","1","1","2"
"国子祭酒萧子云","1","1","2"
"褒都督城西诸军","1","1","2"
"都督城西诸军事","1","1","2"
"中抚军府外兵参","1","1","2"
"抚军府外兵参军","1","1","2"
"令中书郎段孝信","1","1","2"
"御史大夫裴蕴等","1","1","2"
"位金紫光禄大夫","1","1","2"
"遣太常丞元善达","1","1","2"
"太子詹事江总举","1","1","2"
"左卫大将军宇文","1","1","2"
"左亲侍武贲郎将","1","1","2"
"博士杨轨等二百","1","1","2"
"帅王薄北连豆子","1","1","2"
"王薄北连豆子贼","1","1","2"
"薄北连豆子贼孙","1","1","2"
"北连豆子贼孙宣","1","1","2"
"连豆子贼孙宣雅","1","1","2"
"河南道十二郡黜","1","1","2"
"南道十二郡黜陟","1","1","2"
"道十二郡黜陟讨","1","1","2"
"十二郡黜陟讨捕","1","1","2"
"二郡黜陟讨捕大","1","1","2"
"郡黜陟讨捕大使","1","1","2"
"君素金紫光禄大","1","1","2"
"素金紫光禄大夫","1","1","2"
"慕容氏渔阳太守","1","1","2"
"北道大行台左丞","1","1","2"
"神武丞相府右长","1","1","2"
"武丞相府右长史","1","1","2"
"三公曹第六十六","1","1","2"
"公曹第六十六条","1","1","2"
"清河王岳司州牧","2","0","2"
"河间王国郎中令","1","1","2"
"识河间王郎中孟","1","1","2"
"河间王郎中孟业","1","1","2"
"东燕县人班映祖","1","1","2"
"平原王段孝先相","1","1","2"
"原王段孝先相府","1","1","2"
"王段孝先相府行","1","1","2"
"段孝先相府行参","1","1","2"
"孝先相府行参军","1","1","2"
"东荆州刺史曹芝","1","1","2"
"冀州绎幕县人成","1","1","2"
"州绎幕县人成氏","1","1","2"
"徐州城中五级寺","1","1","2"
"永昌王仁随太武","1","1","2"
"昌王仁随太武南","1","1","2"
"王仁随太武南征","1","1","2"
"平北将军蔡道恭","1","1","2"
"太极真人徐君降","1","1","2"
"冯弘太史令闵盛","1","1","2"
"通直散骑常侍孙","1","1","2"
"直散骑常侍孙僧","1","1","2"
"散骑常侍孙僧化","1","1","2"
"中书舍人孙子良","1","1","2"
"书舍人孙子良等","1","1","2"
"中散大夫孙安都","1","1","2"
"散大夫孙安都共","1","1","2"
"中外府田曹参军","1","1","2"
"齐文襄引大将军","2","0","2"
"文襄引大将军府","2","0","2"
"赵郡王等奉太后","1","1","2"
"入荆州汶阳郡高","1","1","2"
"吏部尚书宗懔等","1","1","2"
"计一百八十二日","2","0","2"
"一百八十二日行","2","0","2"
"百八十二日行一","2","0","2"
"八十二日行一百","2","0","2"
"行一百七十六度","1","1","2"
"行一百七十七度","1","1","2"
"金州刺史伊娄穆","1","1","2"
"永世公叱伏列椿","1","1","2"
"迁上开府仪同大","1","1","2"
"武陵王谘议参军","1","1","2"
"分遣建州开府梁","1","1","2"
"遣建州开府梁昵","1","1","2"
"建州开府梁昵讨","1","1","2"
"罗州刺史冯暄讨","1","1","2"
"时工部尚书宇文","1","1","2"
"部尚书宇文恺造","1","1","2"
"尚书宇文恺造辽","1","1","2"
"书宇文恺造辽水","1","1","2"
"宇文恺造辽水桥","1","1","2"
"屯卫大将军麦铁","1","1","2"
"卫大将军麦铁杖","1","1","2"
"广州都督萧勃征","1","1","2"
"州都督萧勃征兵","1","1","2"
"高州刺史李迁仕","1","1","2"
"长城侯陈霸先会","1","1","2"
"宪油络驷马安车","1","1","2"
"油络驷马安车一","1","1","2"
"夫人幕府署长史","1","1","2"
"时番州总管赵讷","1","1","2"
"番州总管赵讷贪","1","1","2"
"赐夫人临振县汤","1","1","2"
"夫人临振县汤沐","1","1","2"
"咸阳王斛律明月","1","1","2"
"汉武帝元封四年","1","1","2"
"玄菟太守耿临讨","1","1","2"
"司马宣王率众讨","1","1","2"
"散骑常侍封拨诏","1","1","2"
"假散骑常侍程骏","1","1","2"
"谒者仆射李安上","1","1","2"
"策赠车骑大将军","2","0","2"
"上开府仪同三司","1","1","2"
"营州总管韦世冲","1","1","2"
"表称辽东粪土臣","1","1","2"
"称辽东粪土臣元","1","1","2"
"部侍郎斛斯政亡","2","0","2"
"侍郎斛斯政亡入","2","0","2"
"郎斛斯政亡入高","2","0","2"
"斛斯政亡入高丽","2","0","2"
"请大夫张镇州率","1","1","2"
"大夫张镇州率兵","1","1","2"
"养外甥令狐茂搜","1","1","2"
"时宋梁州刺史甄","1","1","2"
"宋梁州刺史甄法","1","1","2"
"梁州刺史甄法护","1","1","2"
"刺史萧思话代任","1","1","2"
"保宗征南大将军","1","1","2"
"诏淮阳公皮豹子","1","1","2"
"淮阳公皮豹子等","1","1","2"
"阳公皮豹子等率","1","1","2"
"尚书右丞张普惠","1","1","2"
"东益州刺史魏子","1","1","2"
"益州刺史魏子建","1","1","2"
"宋荆州刺史刘义","1","1","2"
"荆州刺史刘义宣","1","1","2"
"征西将军皮欢喜","1","1","2"
"西将军皮欢喜攻","1","1","2"
"梁白马戍主尹天","1","1","2"
"白马戍主尹天保","1","1","2"
"马戍主尹天保率","1","1","2"
"建武将军傅竖眼","1","1","2"
"武将军傅竖眼攻","1","1","2"
"前后镇将唐法乐","1","1","2"
"大都督侯莫陈顺","1","1","2"
"渭州刺史长孙澄","1","1","2"
"鼠仁等相继归附","1","1","2"
"凤州固道氐魏天","1","1","2"
"州固道氐魏天王","1","1","2"
"固道氐魏天王等","1","1","2"
"大将军豆卢宁等","1","1","2"
"沙州氐帅开府杨","1","1","2"
"州氐帅开府杨永","1","1","2"
"氐帅开府杨永安","1","1","2"
"大将军达奚儒讨","1","1","2"
"辽东鲜卑徒河涉","1","1","2"
"东鲜卑徒河涉归","1","1","2"
"宋文帝元嘉三年","1","1","2"
"弟叱力延等八人","1","1","2"
"叱力延等八人逃","1","1","2"
"众一万三千落归","1","1","2"
"获驼马二十余万","1","1","2"
"诏上党王长孙观","1","1","2"
"上党王长孙观等","1","1","2"
"广川公皮欢喜率","1","1","2"
"都督西垂诸军事","1","1","2"
"遣员外散骑常侍","2","0","2"
"员外散骑常侍张","1","1","2"
"外散骑常侍张礼","1","1","2"
"秦州城人莫折念","1","1","2"
"州城人莫折念生","1","1","2"
"城人莫折念生反","1","1","2"
"员外散骑常侍傅","1","1","2"
"外散骑常侍傅灵","1","1","2"
"河西总管定城王","1","1","2"
"西总管定城王钟","1","1","2"
"总管定城王钟利","1","1","2"
"管定城王钟利房","1","1","2"
"秦州总管河间王","1","1","2"
"叠州刺史杜祭请","1","1","2"
"名王拓拔木弥请","1","1","2"
"河南王移兹裒死","1","1","2"
"河西王沮渠牧犍","1","1","2"
"莎车西行一百里","1","1","2"
"仑数人奔匹候跋","1","1","2"
"山阳侯奚斤等追","1","1","2"
"平城三千七百余","1","1","2"
"城三千七百余里","1","1","2"
"后归降三十余万","1","1","2"
"遣左仆射安原等","2","0","2"
"左仆射安原等讨","2","0","2"
"高车诸部望军降","2","0","2"
"车诸部望军降者","2","0","2"
"诸部望军降者数","2","0","2"
"部望军降者数十","2","0","2"
"望军降者数十万","2","0","2"
"军斛律桓等十二","1","1","2"
"号豆罗伏拔豆伐","1","1","2"
"沙门洪宣奉献珠","1","1","2"
"骁骑将军马义舒","1","1","2"
"中书舍人徐纥宣","1","1","2"
"中书舍人曹道宣","1","1","2"
"中书舍人穆弼宣","1","1","2"
"细明光人马铠一","1","1","2"
"明光人马铠一具","1","1","2"
"露丝银缠槊二张","1","1","2"
"赤漆鼓角二十具","1","1","2"
"口袴褶一具内中","2","0","2"
"袴褶一具内中宛","2","0","2"
"俟力发婆罗门率","1","1","2"
"俟斤丘升头六人","1","1","2"
"散骑常侍王遵业","1","1","2"
"蠕蠕后主俟匿伐","1","1","2"
"录尚书事高阳王","1","1","2"
"尚书事高阳王雍","1","1","2"
"尚书左仆射元钦","1","1","2"
"事黄门侍郎张烈","1","1","2"
"郁久闾弥娥等朝","1","1","2"
"乌勾兰树升伐等","1","1","2"
"勾兰树升伐等朝","1","1","2"
"相府功曹参军张","1","1","2"
"府功曹参军张徽","1","1","2"
"功曹参军张徽纂","1","1","2"
"莫何莫缘游大力","1","1","2"
"何莫缘游大力等","1","1","2"
"莫缘游大力等朝","1","1","2"
"散骑常侍太府卿","1","1","2"
"骑常侍太府卿罗","1","1","2"
"常侍太府卿罗念","1","1","2"
"通直散骑常侍中","1","1","2"
"直散骑常侍中书","1","1","2"
"散骑常侍中书舍","1","1","2"
"骑常侍中书舍人","1","1","2"
"常侍中书舍人穆","1","1","2"
"侍中书舍人穆景","1","1","2"
"中书舍人穆景相","1","1","2"
"书舍人穆景相等","1","1","2"
"折豆浑十升等朝","1","1","2"
"吐豆登郁久闾譬","2","0","2"
"太常卿孟韶等送","1","1","2"
"常卿孟韶等送公","1","1","2"
"卿孟韶等送公主","1","1","2"
"吐豆登郁久闾匿","1","1","2"
"豆登郁久闾匿伏","1","1","2"
"齐神武威德日盛","1","1","2"
"吐豆发郁久闾汗","1","1","2"
"豆发郁久闾汗拔","1","1","2"
"发郁久闾汗拔姻","1","1","2"
"郁久闾汗拔姻姬","1","1","2"
"久闾汗拔姻姬等","1","1","2"
"闾汗拔姻姬等送","1","1","2"
"汗拔姻姬等送女","1","1","2"
"太子庵罗辰瑰弟","2","0","2"
"子庵罗辰瑰弟登","2","0","2"
"庵罗辰瑰弟登注","2","0","2"
"罗辰瑰弟登注俟","2","0","2"
"余众立注次子铁","2","0","2"
"众立注次子铁伐","2","0","2"
"立注次子铁伐主","2","0","2"
"大人阿富提等所","2","0","2"
"人阿富提等所杀","2","0","2"
"国人复立库提主","2","0","2"
"立阿瑰子庵罗辰","2","0","2"
"阿瑰子庵罗辰主","2","0","2"
"率部千余家奔关","1","1","2"
"部千余家奔关中","1","1","2"
"鹿浑海西北百余","1","1","2"
"浑海西北百余里","1","1","2"
"牛马羊二十余万","1","1","2"
"将西北绝漠千余","2","0","2"
"西北绝漠千余里","2","0","2"
"高车侄利曷莫弗","1","1","2"
"车侄利曷莫弗敕","1","1","2"
"侄利曷莫弗敕力","1","1","2"
"利曷莫弗敕力犍","1","1","2"
"曷莫弗敕力犍率","1","1","2"
"高车解批莫弗幡","1","1","2"
"车解批莫弗幡豆","1","1","2"
"解批莫弗幡豆建","1","1","2"
"荥州刺史邵国公","1","1","2"
"州刺史邵国公宇","1","1","2"
"刺史邵国公宇文","1","1","2"
"史邵国公宇文胄","1","1","2"
"东潼州刺史曹孝","1","1","2"
"潼州刺史曹孝达","1","1","2"
"西南道行台兵部","1","1","2"
"南道行台兵部尚","1","1","2"
"道行台兵部尚书","1","1","2"
"二十四州诸军事","1","1","2"
"宋秘书丞王俭依","1","1","2"
"撰定圆丘五帝凯","1","1","2"
"定圆丘五帝凯乐","1","1","2"
"右中军熊渠中大","1","1","2"
"中军熊渠中大夫","1","1","2"
"长白山头百战场","1","1","2"
"瀛州刺史宇文亢","1","1","2"
"州刺史宇文亢召","1","1","2"
"命散骑常侍封孝","1","1","2"
"散骑常侍封孝琰","1","1","2"
"前乐陵太守郑元","1","1","2"
"乐陵太守郑元礼","1","1","2"
"卫尉少卿杜台卿","1","1","2"
"通直散骑常侍杨","1","1","2"
"直散骑常侍杨训","1","1","2"
"通直散骑侍郎马","1","1","2"
"直散骑侍郎马元","1","1","2"
"散骑侍郎马元熙","1","1","2"
"省三公郎中刘珉","1","1","2"
"开府行参军李师","1","1","2"
"府行参军李师上","1","1","2"
"前济州长史李翥","1","1","2"
"前幽州长史陆仁","1","1","2"
"幽州长史陆仁惠","1","1","2"
"前通直散骑侍郎","1","1","2"
"通直散骑侍郎辛","1","1","2"
"直散骑侍郎辛德","1","1","2"
"散骑侍郎辛德源","1","1","2"
"省右户郎元行恭","1","1","2"
"司徒户曹参军古","1","1","2"
"徒户曹参军古道","1","1","2"
"户曹参军古道子","1","1","2"
"前司空功曹参军","1","1","2"
"太尉中兵参军刘","1","1","2"
"尉中兵参军刘儒","1","1","2"
"中兵参军刘儒行","1","1","2"
"司空祭酒阳辟疆","1","1","2"
"士曹参军卢公顺","1","1","2"
"司空中兵参军周","1","1","2"
"空中兵参军周子","1","1","2"
"中兵参军周子深","1","1","2"
"开府行参军王友","1","1","2"
"府行参军王友伯","1","1","2"
"镇西湘东王府中","1","1","2"
"西湘东王府中记","1","1","2"
"湘东王府中记室","1","1","2"
"东王府中记室参","1","1","2"
"王府中记室参军","1","1","2"
"员外散骑侍郎李","1","1","2"
"外散骑侍郎李敖","1","1","2"
"遣大鸿胪公孙轨","1","1","2"
"乌纥提一名大孩","1","1","2"
"地粟袁长子匹候","1","1","2"
"粟袁长子匹候跋","1","1","2"
"平阳王长孙翰等","1","1","2"
"敦煌安置婆罗门","1","1","2"
"建国三十四年七","1","1","2"
"国三十四年七月","1","1","2"
"三十四年七月七","1","1","2"
"十四年七月七日","1","1","2"
"南部大人长孙嵩","1","1","2"
"登国元年春正月","1","1","2"
"大人叔孙普洛等","1","1","2"
"人叔孙普洛等十","1","1","2"
"叔孙普洛等十三","1","1","2"
"孙普洛等十三人","1","1","2"
"诸乌丸亡奔卫辰","2","0","2"
"五年春三月甲申","1","1","2"
"慕容垂遣子贺驎","2","0","2"
"皇始元年春正月","1","1","2"
"左军将军李栗等","1","1","2"
"军将军李栗等攻","1","1","2"
"天兴元年春正月","1","1","2"
"安南将军长孙嵩","1","1","2"
"辽西公意列谋反","1","1","2"
"尚书吏部郎中邓","1","1","2"
"仪曹郎中董谧撰","1","1","2"
"吏部尚书崔宏总","1","1","2"
"徙六州二十二郡","1","1","2"
"始祖神元皇帝配","1","1","2"
"高凉王乐真等七","1","1","2"
"凉王乐真等七军","1","1","2"
"幽州刺史封沓干","1","1","2"
"凉武昭王李玄盛","1","1","2"
"州刺史长孙肥南","1","1","2"
"尚书左仆射狄伯","1","1","2"
"书左仆射狄伯支","1","1","2"
"天赐元年春二月","1","1","2"
"授著作郎王宜弟","1","1","2"
"兵法孤虚立成图","1","1","2"
"永兴元年冬十月","1","1","2"
"兵将军山阳侯奚","1","1","2"
"将军山阳侯奚斤","1","1","2"
"军山阳侯奚斤巡","1","1","2"
"北新侯安同等持","1","1","2"
"新侯安同等持节","1","1","2"
"侯安同等持节巡","1","1","2"
"安同等持节巡行","1","1","2"
"定二州诸山居杂","2","0","2"
"二州诸山居杂胡","2","0","2"
"昌黎王慕容伯兒","2","0","2"
"黎王慕容伯兒谋","2","0","2"
"王慕容伯兒谋反","2","0","2"
"阳平王熙等十二","1","1","2"
"诏使者巡行天下","2","0","2"
"神瑞元年春正月","1","1","2"
"征东将军长孙道","1","1","2"
"东将军长孙道生","1","1","2"
"年春正月壬辰朔","2","0","2"
"池阳侯司马道赐","1","1","2"
"晋州刺史韦孝宽","1","1","2"
"豫州刺史高元成","1","1","2"
"广州刺史暴显等","1","1","2"
"尚书祠部郎中元","1","1","2"
"大行台慕容绍宗","1","1","2"
"遣行台尚书辛术","1","1","2"
"西魏大将军王思","1","1","2"
"魏大将军王思政","1","1","2"
"请魏帝立皇太子","1","1","2"
"累迁尚书左仆射","2","0","2"
"天保元年夏五月","1","1","2"
"诏改封崇圣侯孔","1","1","2"
"改封崇圣侯孔长","1","1","2"
"尚书左仆射慕容","1","1","2"
"书左仆射慕容绍","1","1","2"
"左仆射慕容绍宗","1","1","2"
"开府仪同三司司","1","1","2"
"府仪同三司司马","1","1","2"
"仪同三司司马子","1","1","2"
"承制邵陵王萧纶","1","1","2"
"梁湘东王萧绎遣","2","0","2"
"湘东王萧绎遣使","2","0","2"
"东王萧绎遣使朝","2","0","2"
"侯景废梁简文帝","1","1","2"
"东南道行台辛术","1","1","2"
"太子少师侯莫陈","1","1","2"
"子少师侯莫陈相","1","1","2"
"秦州刺史徐嗣徽","1","1","2"
"南豫州刺史任约","1","1","2"
"豫州刺史任约等","1","1","2"
"夫一百八十万人","1","1","2"
"封司空侯莫陈相","1","1","2"
"梁湘州刺史王琳","2","0","2"
"山东寡妇二千六","1","1","2"
"东寡妇二千六百","1","1","2"
"寡妇二千六百人","1","1","2"
"周冢宰宇文护杀","1","1","2"
"冢宰宇文护杀闵","1","1","2"
"宰宇文护杀闵帝","1","1","2"
"北豫州刺史司马","1","1","2"
"豫州刺史司马消","1","1","2"
"州刺史司马消难","1","1","2"
"畿内老人刘奴等","1","1","2"
"内老人刘奴等九","1","1","2"
"老人刘奴等九百","1","1","2"
"人刘奴等九百四","1","1","2"
"刘奴等九百四十","1","1","2"
"奴等九百四十三","1","1","2"
"等九百四十三人","1","1","2"
"太尉长乐郡公尉","1","1","2"
"尉长乐郡公尉粲","1","1","2"
"肆州刺史濮阳公","1","1","2"
"州刺史濮阳公娄","1","1","2"
"刺史濮阳公娄仲","1","1","2"
"史濮阳公娄仲远","1","1","2"
"东平公元景式等","1","1","2"
"平公元景式等二","1","1","2"
"公元景式等二十","1","1","2"
"特进元韶等十九","1","1","2"
"进元韶等十九家","1","1","2"
"令平秦王高归彦","1","1","2"
"国子博士邢峙侍","1","1","2"
"子博士邢峙侍讲","1","1","2"
"国子助教许散愁","1","1","2"
"尊皇太后太皇太","2","0","2"
"皇太后太皇太后","2","0","2"
"乾明元年春正月","1","1","2"
"尚书右仆射燕子","1","1","2"
"书右仆射燕子献","1","1","2"
"散骑常侍郑子默","1","1","2"
"开府仪同三司刘","1","1","2"
"府仪同三司刘洪","1","1","2"
"仪同三司刘洪徽","1","1","2"
"文宣命邢邵制帝","2","0","2"
"宣命邢邵制帝名","2","0","2"
"命邢邵制帝名殷","2","0","2"
"邢邵制帝名殷字","2","0","2"
"邵制帝名殷字正","2","0","2"
"制帝名殷字正道","2","0","2"
"天保七年五月五","1","1","2"
"保七年五月五日","1","1","2"
"天统元年夏四月","1","1","2"
"尚书右仆射赵彦","1","1","2"
"书右仆射赵彦深","1","1","2"
"散骑常侍王季高","1","1","2"
"太祖献武皇帝神","2","0","2"
"祖献武皇帝神武","2","0","2"
"散骑常侍韦道儒","1","1","2"
"京官执事散官三","1","1","2"
"官执事散官三品","1","1","2"
"散骑常侍司马幼","1","1","2"
"尚书左仆射赵彦","1","1","2"
"书左仆射赵彦深","1","1","2"
"省尚书右仆射娄","1","1","2"
"尚书右仆射娄定","1","1","2"
"书右仆射娄定远","1","1","2"
"尚书右仆射胡长","1","1","2"
"书右仆射胡长仁","1","1","2"
"靺鞨国遣使朝贡","2","0","2"
"省尚书令娄定远","1","1","2"
"武平元年春正月","1","1","2"
"百济王余昌使持","2","0","2"
"济王余昌使持节","2","0","2"
"开府仪同三司徐","1","1","2"
"开府仪同三司唐","1","1","2"
"府仪同三司唐邕","1","1","2"
"广宁王孝珩司徒","2","0","2"
"书侍御史王子宣","1","1","2"
"侍御史王子宣等","1","1","2"
"尚书右仆射冯子","1","1","2"
"书右仆射冯子琮","1","1","2"
"广宁王孝珩录尚","2","0","2"
"宁王孝珩录尚书","2","0","2"
"王孝珩录尚书事","2","0","2"
"省吏部尚书高元","1","1","2"
"吏部尚书高元海","1","1","2"
"高阿肱录尚书事","2","0","2"
"开府仪同三司尉","1","1","2"
"府仪同三司尉破","1","1","2"
"仪同三司尉破胡","1","1","2"
"广宁王孝珩奏请","1","1","2"
"隆化二年春正月","1","1","2"
"中书侍郎薛道衡","1","1","2"
"侍中斛律孝卿送","1","1","2"
"中斛律孝卿送禅","1","1","2"
"宜州刺史穆提婆","1","1","2"
"州刺史穆提婆谋","1","1","2"
"刺史穆提婆谋反","1","1","2"
"召秦州刺史侯莫","1","1","2"
"秦州刺史侯莫陈","1","1","2"
"州刺史侯莫陈悦","1","1","2"
"刺史侯莫陈悦东","1","1","2"
"史侯莫陈悦东下","1","1","2"
"夏州刺史解拔弥","1","1","2"
"州刺史解拔弥俄","1","1","2"
"刺史解拔弥俄突","1","1","2"
"流人纥豆陵伊利","1","1","2"
"人纥豆陵伊利等","1","1","2"
"魏永熙三年正月","1","1","2"
"秦州刺史万俟普","1","1","2"
"州刺史万俟普拨","1","1","2"
"时南秦州刺史李","1","1","2"
"南秦州刺史李弼","1","1","2"
"令大都督梁御率","1","1","2"
"令前秦州刺史骆","1","1","2"
"前秦州刺史骆超","1","1","2"
"建忠王万俟普拨","1","1","2"
"达奚武等十二将","1","1","2"
"禽东魏陕州刺史","2","0","2"
"华州刺史宇文导","1","1","2"
"瓜州都督令狐延","1","1","2"
"东魏河南大行台","1","1","2"
"魏河南大行台侯","1","1","2"
"河南大行台侯景","1","1","2"
"魏帝进帝位太师","2","0","2"
"司州刺史柳仲礼","1","1","2"
"遣开府杨忠攻克","1","1","2"
"开府杨忠攻克随","1","1","2"
"府杨忠攻克随州","1","1","2"
"梁州刺史宜丰侯","1","1","2"
"州刺史宜丰侯萧","1","1","2"
"中山公护大将军","2","0","2"
"山公护大将军杨","2","0","2"
"公护大将军杨忠","2","0","2"
"遣大将军豆卢宁","1","1","2"
"河北道行台尚书","1","1","2"
"北道行台尚书令","1","1","2"
"湘州刺史施文庆","1","1","2"
"散骑常侍沈客卿","1","1","2"
"尚书都令史暨慧","1","1","2"
"作大匠宇文恺营","1","1","2"
"大匠宇文恺营建","1","1","2"
"匠宇文恺营建东","1","1","2"
"宇文恺营建东京","1","1","2"
"徙天下富商大贾","1","1","2"
"左武卫大将军郭","1","1","2"
"武卫大将军郭衍","1","1","2"
"卫大将军李景后","2","0","2"
"冀州刺史杨文思","1","1","2"
"灵州刺史段文振","1","1","2"
"尚书左仆射苏威","1","1","2"
"户部尚书杨文思","1","1","2"
"突厥意利珍豆启","1","1","2"
"厥意利珍豆启民","1","1","2"
"太仆卿杨义臣东","1","1","2"
"仆卿杨义臣东屯","1","1","2"
"右屯卫大将军张","1","1","2"
"屯卫大将军张定","1","1","2"
"遣左光禄大夫梁","1","1","2"
"左光禄大夫梁默","1","1","2"
"右翊卫将军李琼","1","1","2"
"翊卫将军李琼等","1","1","2"
"卫将军李琼等追","1","1","2"
"银青光禄大夫长","1","1","2"
"青光禄大夫长孙","1","1","2"
"光禄大夫长孙炽","1","1","2"
"左屯卫大将军姚","1","1","2"
"屯卫大将军姚辩","1","1","2"
"武威太守樊子盖","1","1","2"
"东平太守吐万绪","1","1","2"
"一百一十三万三","1","1","2"
"百一十三万三千","1","1","2"
"一十三万三千八","1","1","2"
"十三万三千八百","1","1","2"
"右候卫大将军卫","1","1","2"
"候卫大将军卫玄","1","1","2"
"斩尚书右丞刘士","1","1","2"
"尚书右丞刘士龙","1","1","2"
"刑部尚书卫玄镇","1","1","2"
"右骁卫将军李浑","1","1","2"
"济北人韩进洛聚","1","1","2"
"工部尚书樊子盖","1","1","2"
"北海人郭方预聚","1","1","2"
"济北人甄宝车聚","1","1","2"
"河南赞理裴弘策","1","1","2"
"大将军宇文述等","2","0","2"
"将军宇文述等破","2","0","2"
"军宇文述等破杨","2","0","2"
"宇文述等破杨玄","2","0","2"
"文述等破杨玄感","2","0","2"
"述等破杨玄感阌","2","0","2"
"等破杨玄感阌乡","2","0","2"
"梁慧尚聚众四万","1","1","2"
"右候卫将军郭荣","1","1","2"
"右候卫将军冯孝","1","1","2"
"候卫将军冯孝慈","1","1","2"
"太仆卿杨义臣击","1","1","2"
"扶风人唐弼举兵","1","1","2"
"贼帅司马长安破","2","0","2"
"武贲郎将高建毗","1","1","2"
"右骁卫大将军光","1","1","2"
"骁卫大将军光禄","1","1","2"
"卫大将军光禄大","1","1","2"
"大将军光禄大夫","1","1","2"
"将作监光禄大夫","1","1","2"
"作监光禄大夫李","1","1","2"
"监光禄大夫李敏","1","1","2"
"右御卫大将军张","1","1","2"
"御卫大将军张寿","1","1","2"
"贼帅卢明月聚众","1","1","2"
"帅卢明月聚众十","1","1","2"
"东海贼卢公暹率","1","1","2"
"检校民部尚书韦","1","1","2"
"校民部尚书韦津","1","1","2"
"安定人荔非世雄","1","1","2"
"定人荔非世雄杀","1","1","2"
"行左翊卫大将军","1","1","2"
"朔方人梁师都杀","1","1","2"
"银青光禄大夫张","1","1","2"
"青光禄大夫张世","1","1","2"
"光禄大夫张世隆","1","1","2"
"马邑校尉刘武周","1","1","2"
"邑校尉刘武周杀","1","1","2"
"武贲郎将王智辩","1","1","2"
"右御卫将军陈稜","2","0","2"
"左屯卫将军张镇","1","1","2"
"屯卫将军张镇州","1","1","2"
"卫将军张镇州击","1","1","2"
"淮阳太守赵佗等","1","1","2"
"武牙郎将宋老生","1","1","2"
"长秋卿白整等入","1","1","2"
"化光造物含气贞","1","1","2"
"左卫将军奚康生","1","1","2"
"齐武明皇后娄氏","1","1","2"
"转入侍中宋钦道","1","1","2"
"入侍中宋钦道家","1","1","2"
"女侍中陆太姬知","1","1","2"
"折冲将军元正烈","1","1","2"
"宣政元年闰六月","1","1","2"
"子都督崔长仁犯","1","1","2"
"后宣华夫人陈氏","1","1","2"
"齐州城人赵洛周","1","1","2"
"臣哉邻哉邻哉臣","1","1","2"
"哉邻哉邻哉臣哉","1","1","2"
"邻哉邻哉臣哉君","1","1","2"
"广陵王羽留守京","1","1","2"
"燕州刺史穆罴进","1","1","2"
"前怀州刺史青龙","1","1","2"
"前秦州刺史吕受","1","1","2"
"秦州刺史吕受恩","1","1","2"
"州刺史吕受恩等","1","1","2"
"御史中尉李彪争","1","1","2"
"史中尉李彪争路","1","1","2"
"州刺史元六头荒","1","1","2"
"刺史元六头荒淫","1","1","2"
"弟中兵参军薛修","1","1","2"
"中兵参军薛修义","1","1","2"
"三公郎中崔鸿上","1","1","2"
"公郎中崔鸿上疏","1","1","2"
"招集儒士崔鸿等","1","1","2"
"羽葆班剑鼓吹二","1","1","2"
"葆班剑鼓吹二十","1","1","2"
"班剑鼓吹二十人","1","1","2"
"常山王素等三十","1","1","2"
"大人叔孙普洛节","1","1","2"
"西宫端门前北面","1","1","2"
"梁郡太守程灵虬","1","1","2"
"都督西戎诸军事","1","1","2"
"司染都尉韩文殊","1","1","2"
"主食中黄门胡度","1","1","2"
"牛羊三万六千头","1","1","2"
"太乐令公孙崇修","1","1","2"
"乐令公孙崇修造","1","1","2"
"令公孙崇修造金","1","1","2"
"公孙崇修造金石","1","1","2"
"问太乐令张乾龟","1","1","2"
"太乐令张乾龟等","1","1","2"
"时吏部尚书樊子","1","1","2"
"吏部尚书樊子鹄","1","1","2"
"累迁左光禄大夫","2","0","2"
"都督北征诸军事","1","1","2"
"尚书令任城王澄","1","1","2"
"尚书左仆射元晖","1","1","2"
"御史中尉元纂所","1","1","2"
"中书监荀勖所造","1","1","2"
"遣书侍御史李焕","1","1","2"
"书侍御史李焕先","1","1","2"
"前门下录事姚敬","1","1","2"
"门下录事姚敬贤","1","1","2"
"寻除事黄门侍郎","2","0","2"
"门下通事令史王","1","1","2"
"下通事令史王才","1","1","2"
"通事令史王才达","1","1","2"
"黄门侍郎山伟巡","1","1","2"
"州刺史穆泰谋反","1","1","2"
"司州刺史蔡道恭","1","1","2"
"州刺史蔡道恭忧","1","1","2"
