"N-gram","北史","北史翻译","Total"
"的礼节对待","0","4","4"
"当时人们的","0","4","4"
"帝为丞相时","0","4","4"
"品以上官员","0","4","4"
"授予仪同三","0","4","4"
"予仪同三司","0","4","4"
"人都称赞他","0","4","4"
"私人铸造的","0","4","4"
"炀帝继位后","0","4","4"
"为金紫光禄","0","4","4"
"将军来护儿","0","4","4"
"文化及杀害","0","4","4"
"北海王元详","0","4","4"
"在皇帝面前","0","4","4"
"他们安置在","0","4","4"
"任中书博士","0","4","4"
"元颢进入洛","0","4","4"
"颢进入洛阳","0","4","4"
"在这个时候","0","4","4"
"孝静帝武定","0","4","4"
"武成帝河清","0","4","4"
"亲自拉着他","0","4","4"
"都流传于世","0","4","4"
"没有这样的","0","4","4"
"天下百姓的","0","4","4"
"实在是因为","0","4","4"
"受到皇帝的","0","4","4"
"可以称得上","0","4","4"
"河间人邢子","0","4","4"
"文宣帝天保","0","4","4"
"阴王元晖业","0","4","4"
"的女儿嫁给","0","4","4"
"帝高兴地说","0","4","4"
"为散骑侍郎","0","4","4"
"崔季舒等人","0","4","4"
"丞相高阿那","0","4","4"
"相高阿那肱","0","4","4"
"高阿那肱等","0","4","4"
"有才能的人","0","4","4"
"次上表请求","0","4","4"
"你为什么不","0","4","4"
"才苏醒过来","0","4","4"
"隋朝开皇初","0","4","4"
"朝开皇初年","0","4","4"
"一个多月后","0","4","4"
"母亲杀死父","0","4","4"
"亲杀死父亲","0","4","4"
"被任命为定","0","4","4"
"任命为定州","0","4","4"
"命为定州刺","0","4","4"
"尉迟迥叛乱","0","4","4"
"为相州刺史","0","4","4"
"到的人无不","0","4","4"
"当时孝文帝","0","4","4"
"不久加封为","0","4","4"
"隋文帝接受","0","4","4"
"活着时一样","0","4","4"
"宣帝即位后","0","4","4"
"至散骑常侍","0","4","4"
"与吏部尚书","0","4","4"
"议论的人都","0","4","4"
"文帝迁都洛","0","4","4"
"帝迁都洛阳","0","4","4"
"灵太后重新","0","4","4"
"诏恢复他的","0","4","4"
"的儿子慕容","0","4","4"
"他为车骑大","0","4","4"
"领护东夷校","0","4","4"
"领东夷校尉","0","4","4"
"率领他的部","0","4","4"
"自立为仇池","0","4","4"
"立为仇池公","0","4","4"
"向晋朝称藩","0","4","4"
"使者朝见进","0","4","4"
"者朝见进贡","0","4","4"
"为征南大将","0","4","4"
"到京师朝见","0","4","4"
"为镇南将军","0","4","4"
"太武帝下诏","0","4","4"
"进贡地方物","0","4","4"
"派黄门侍郎","0","4","4"
"是一条道路","0","4","4"
"十五员将出","0","4","4"
"五员将出兵","0","4","4"
"阿那瞔派他","0","4","4"
"那瞔派他的","0","4","4"
"请求把自己","0","4","4"
"人都认为是","0","4","4"
"太武帝征讨","0","4","4"
"后来孝文帝","0","4","4"
"任太子舍人","0","4","4"
"道武帝即位","0","4","4"
"昭成皇帝的","0","4","4"
"慕容垂派儿","0","4","4"
"容垂派儿子","0","4","4"
"帝亲自领兵","0","4","4"
"的文武官员","0","4","4"
"前来投降的","0","4","4"
"十分之五六","0","4","4"
"夏四月初一","0","4","4"
"诏令有关部","0","4","4"
"定法律条令","0","4","4"
"十二月初二","0","4","4"
"春正月初七","0","4","4"
"他打得大败","0","4","4"
"俘虏了他的","0","4","4"
"兴派使者朝","0","4","4"
"帝身体不适","0","4","4"
"皇帝的长子","0","4","4"
"春正月初二","0","4","4"
"秋七月初四","0","4","4"
"赐王公以下","0","4","4"
"秋七月初二","0","4","4"
"所经过的地","0","4","4"
"以皇后的礼","0","4","4"
"皇后的礼节","0","4","4"
"秋七月二十","0","4","4"
"帝回到京城","0","4","4"
"十二月初八","0","4","4"
"了豫州刺史","0","4","4"
"到邺城朝见","0","4","4"
"冀州的渤海","0","4","4"
"神武帝去世","0","4","4"
"原王高隆之","0","4","4"
"平阳王高淹","0","4","4"
"阳王高淹为","0","4","4"
"萧绎派使者","0","4","4"
"绎派使者朝","0","4","4"
"因事被免职","0","4","4"
"宣帝亲自到","0","4","4"
"谥号为文宣","0","4","4"
"的妻子李氏","0","4","4"
"当时人称他","0","4","4"
"时人称他为","0","4","4"
"是文宣帝的","0","4","4"
"文宣帝到晋","0","4","4"
"宣帝到晋阳","0","4","4"
"任命开府仪","0","4","4"
"命开府仪同","0","4","4"
"太上皇帝从","0","4","4"
"上皇帝从晋","0","4","4"
"有关方面奏","0","4","4"
"东平王俨为","0","4","4"
"陵王长恭为","0","4","4"
"任城王氵皆","0","4","4"
"城王氵皆为","0","4","4"
"八月二十一","0","4","4"
"不知怎么办","0","4","4"
"知怎么办好","0","4","4"
"莫陈悦的军","0","4","4"
"有雄才大略","0","4","4"
"的儿子宇文","0","4","4"
"侯莫陈悦为","0","4","4"
"北齐神武帝","0","4","4"
"派他的部将","0","4","4"
"宇文泰派大","0","4","4"
"率领精锐骑","0","4","4"
"献文帝即位","0","4","4"
"文帝即位后","0","4","4"
"孝文帝下诏","0","4","4"
"忧虑和恐惧","0","4","4"
"让左右的人","0","4","4"
"太后的父亲","0","4","4"
"我又有什么","0","4","4"
"有什么面目","0","4","4"
"追赠为司徒","0","4","4"
"昭帝即位后","0","4","4"
"让他的弟弟","0","4","4"
"哥哥的女儿","0","4","4"
"孝静帝初年","0","4","4"
"进入洛阳时","0","4","4"
"人称他们为","0","4","4"
"帝亲自到他","0","4","4"
"孝文帝去世","0","4","4"
"为尚书仆射","0","4","4"
"他承袭了父","0","4","4"
"和南平公长","0","4","4"
"皇帝赐给他","0","4","4"
"命为给事黄","0","4","4"
"又下诏让元","0","4","4"
"他死在家中","0","4","4"
"大逆不道的","0","4","4"
"逆不道的事","0","4","4"
"被任命为开","0","4","4"
"任命为开府","0","4","4"
"皇后的妹妹","0","4","4"
"武帝对他很","0","4","4"
"兼任御史中","0","4","4"
"被任命为冀","0","4","4"
"任命为冀州","0","4","4"
"命为冀州刺","0","4","4"
"尔朱天光的","0","4","4"
"有三个儿子","0","4","4"
"上表请求免","0","4","4"
"朝廷任命元","0","4","4"
"他性情耿直","0","4","4"
"帝很器重他","0","4","4"
"任命为度支","0","4","4"
"命为度支尚","0","4","4"
"出任兖州刺","0","4","4"
"家人的礼节","0","4","4"
"自己的志向","0","4","4"
"所了解的人","0","4","4"
"中郎将兼管","0","4","4"
"为通直散骑","0","4","4"
"去世而离职","0","4","4"
"不久被任命","0","4","4"
"久被任命为","0","4","4"
"任殿中尚书","0","4","4"
"天子的儿子","0","4","4"
"是什么样的","0","4","4"
"什么样的人","0","4","4"
"将他的头颅","0","4","4"
"后来又兼任","0","4","4"
"官吏和百姓","0","4","4"
"任为度支尚","0","4","4"
"到尔朱兆那","0","4","4"
"尔朱兆那里","0","4","4"
"安丰王元延","0","4","4"
"丰王元延明","0","4","4"
"刺史的官职","0","4","4"
"追赠他为假","0","4","4"
"又以原来的","0","4","4"
"任他为中书","0","4","4"
"于烈的儿子","0","4","4"
"烈的儿子于","0","4","4"
"孝文帝听说","0","4","4"
"优厚的礼遇","0","4","4"
"达自己的心","0","4","4"
"自己的心情","0","4","4"
"了解他的人","0","4","4"
"有父亲的风","0","4","4"
"父亲的风范","0","4","4"
"上表请求让","0","4","4"
"命他为侍中","0","4","4"
"他为尚书令","0","4","4"
"为安东将军","0","4","4"
"任外朝大人","0","4","4"
"们都佩服他","0","4","4"
"都佩服他的","0","4","4"
"任国子监祭","0","4","4"
"处置国家大","0","4","4"
"于栗石单说","0","4","4"
"兼武卫将军","0","4","4"
"崇训宫卫尉","0","4","4"
"灵太后下令","0","4","4"
"文宣帝认为","0","4","4"
"升为尚书右","0","4","4"
"在众人面前","0","4","4"
"出使回来后","0","4","4"
"太武帝对他","0","4","4"
"为御史中尉","0","4","4"
"前去安抚慰","0","4","4"
"上表请求将","0","4","4"
"他怀恨在心","0","4","4"
"兼中书侍郎","0","4","4"
"还有什么可","0","4","4"
"为尚书右丞","0","4","4"
"母亲去世而","0","4","4"
"朝廷下诏同","0","4","4"
"廷下诏同意","0","4","4"
"就可以得到","0","4","4"
"他又转任为","0","4","4"
"都害怕他的","0","4","4"
"为银青光禄","0","4","4"
"自己的功劳","0","4","4"
"当时人们称","0","4","4"
"朝廷下诏将","0","4","4"
"廷下诏将他","0","4","4"
"被举荐为秀","0","4","4"
"兼中书舍人","0","4","4"
"坚任北周的","0","4","4"
"以原来的职","0","4","4"
"炀帝命裴矩","0","4","4"
"一带的土地","0","4","4"
"因建立功勋","0","4","4"
"问他为什么","0","4","4"
"朝廷赠给他","0","4","4"
"对他十分器","0","4","4"
"他十分器重","0","4","4"
"为齐州刺史","0","4","4"
"将他调出京","0","4","4"
"朝廷百官都","0","4","4"
"皇帝的起居","0","4","4"
"被朝廷重用","0","4","4"
"后部鼓吹的","0","4","4"
"奏请朝廷任","0","4","4"
"因母亲年迈","0","4","4"
"们兄弟三人","0","4","4"
"廷下诏加封","0","4","4"
"下诏加封他","0","4","4"
"诏加封他为","0","4","4"
"他为给事黄","0","4","4"
"很高的声誉","0","4","4"
"怒气冲冲地","0","4","4"
"儿子杨玄感","0","4","4"
"车京丧车一","0","4","4"
"声望越来越","0","4","4"
"望越来越高","0","4","4"
"与元天穆一","0","4","4"
"元天穆一起","0","4","4"
"王元禧等人","0","4","4"
"到京城洛阳","0","4","4"
"都城六里的","0","4","4"
"高澄任他为","0","4","4"
"武成帝驾崩","0","4","4"
"朝廷的诏书","0","4","4"
"兼任尚书右","0","4","4"
"灵太后十分","0","4","4"
"著作的职务","0","4","4"
"宣武帝不同","0","4","4"
"武帝不同意","0","4","4"
"认为不应该","0","4","4"
"从小就有志","0","4","4"
"小就有志气","0","4","4"
"就有志气节","0","4","4"
"有志气节操","0","4","4"
"被朝廷赐爵","0","4","4"
"对贺拔胜说","0","4","4"
"的才能器识","0","4","4"
"朝廷下诏允","0","4","4"
"廷下诏允许","0","4","4"
"这样的人才","0","4","4"
"的父亲尔朱","0","4","4"
"尔朱荣听说","0","4","4"
"朱荣听说后","0","4","4"
"鼓吹的仪仗","0","4","4"
"与尔朱天光","0","4","4"
"被高欢打败","0","4","4"
"兼任尚书左","0","4","4"
"尔朱荣的妻","0","4","4"
"朱荣的妻子","0","4","4"
"在信都起兵","0","4","4"
"恢复他原来","0","4","4"
"复他原来的","0","4","4"
"尔朱荣讨伐","0","4","4"
"加封他为开","0","4","4"
"赵郡王高琛","0","4","4"
"封他为司空","0","4","4"
"赠他为假黄","0","4","4"
"他为假黄钺","0","4","4"
"的第三个儿","0","4","4"
"跟随神武帝","0","4","4"
"随神武帝高","0","4","4"
"武帝高欢任","0","4","4"
"高欢任晋州","0","4","4"
"欢任晋州刺","0","4","4"
"高欢率兵进","0","4","4"
"在战场上牺","0","4","4"
"战场上牺牲","0","4","4"
"孝静帝的禅","0","4","4"
"又改封为东","0","4","4"
"赐给穆提婆","0","4","4"
"他的儿子李","0","4","4"
"悦害贺拔岳","3","0","3"
"贼帅李文相","2","1","3"
"关内大都督","2","1","3"
"魏孝武西迁","3","0","3"
"颍州长史贺","2","1","3"
"州长史贺若","2","1","3"
"良家子镇武","3","0","3"
"家子镇武川","3","0","3"
"累迁仪同三","3","0","3"
"除岐州刺史","3","0","3"
"进车骑大将","3","0","3"
"高仲密北豫","3","0","3"
"仲密北豫州","3","0","3"
"率步骑十万","3","0","3"
"堰洧水灌城","3","0","3"
"大统十一年","1","2","3"
"南梁州刺史","2","1","3"
"国公梁士彦","2","1","3"
"行台韩长业","2","1","3"
"台韩长业攻","2","1","3"
"韩长业攻陷","2","1","3"
"长业攻陷潞","2","1","3"
"业攻陷潞州","2","1","3"
"城人郭子胜","2","1","3"
"正中大夫颜","2","1","3"
"阁内大都督","2","1","3"
"文帝禽窦泰","3","0","3"
"爵博陵郡公","2","1","3"
"岳阳王萧詧","3","0","3"
"时晋公护执","3","0","3"
"会杨玄感作","3","0","3"
"赠秦州刺史","2","1","3"
"行台萧宝夤","1","2","3"
"梁岳阳王萧","2","1","3"
"六州诸军事","1","2","3"
"陈湘州刺史","2","1","3"
"时年四十九","2","1","3"
"虞世基参掌","2","1","3"
"赐姓宇文氏","3","0","3"
"丞相斛律明","1","2","3"
"贺兰愿德等","1","2","3"
"除通直散骑","3","0","3"
"封平阳县子","2","1","3"
"周文帝东讨","1","2","3"
"封襄城县男","2","1","3"
"西道大行台","2","1","3"
"授内史中大","1","2","3"
"太子左庶子","2","1","3"
"迁开府仪同","3","0","3"
"道行军元帅","2","1","3"
"摄吏部尚书","3","0","3"
"隋文献皇后","2","1","3"
"六十律相生","1","2","3"
"累迁中书舍","2","1","3"
"加通直散骑","3","0","3"
"府外兵参军","2","1","3"
"骑兵二千人","1","2","3"
"死者十八九","3","0","3"
"右武候大将","3","0","3"
"行军总管击","3","0","3"
"功加上开府","3","0","3"
"突厥达头汗","3","0","3"
"厥达头汗犯","3","0","3"
"达头汗犯塞","3","0","3"
"钦州刺史宁","1","2","3"
"帝复征辽东","3","0","3"
"杞国公宇文","1","2","3"
"晋王广镇扬","3","0","3"
"王广镇扬州","3","0","3"
"位银青光禄","2","1","3"
"日影一丈二","1","2","3"
"八月二十八","1","2","3"
"八月二十九","1","2","3"
"月十五日夜","1","2","3"
"时工部尚书","2","1","3"
"封襄阳县公","2","1","3"
"蒲山公李宽","1","2","3"
"府鹰扬郎将","1","2","3"
"樊子盖固谏","3","0","3"
"加右光禄大","3","0","3"
"益州总管长","1","2","3"
"上表乞骸骨","3","0","3"
"加上仪同三","2","1","3"
"迁书侍御史","3","0","3"
"宇文护引中","3","0","3"
"文护引中外","3","0","3"
"应州刺史唐","2","1","3"
"州刺史唐君","2","1","3"
"刺史唐君明","2","1","3"
"汉王谅作乱","3","0","3"
"行军总管韦","2","1","3"
"军总管韦孝","2","1","3"
"卫大将军护","3","0","3"
"将司马德戡","2","1","3"
"义宁二年三","1","2","3"
"宁二年三月","1","2","3"
"遣将军吐万","2","1","3"
"死者数万人","2","1","3"
"太武左昭仪","2","1","3"
"大将军开府","1","2","3"
"中崔光等奏","2","1","3"
"明帝服小功","2","1","3"
"帝服小功服","2","1","3"
"国子太学生","2","1","3"
"子太学生员","2","1","3"
"学生四十人","1","2","3"
"生三十六人","2","1","3"
"范阳卢景裕","2","1","3"
"汉武帝元狩","1","2","3"
"济阴温子升","3","0","3"
"安平李德林","2","1","3"
"加伏波将军","2","1","3"
"春秋左氏传","1","2","3"
"琅邪临沂人","2","1","3"
"丞相高阿肱","3","0","3"
"遣太仆卿杨","2","1","3"
"魏彭城王韶","1","2","3"
"府长流参军","2","1","3"
"位开府仪同","3","0","3"
"府墨曹参军","3","0","3"
"大饣追薄饼","1","2","3"
"五州诸军事","2","1","3"
"开皇十四年","1","2","3"
"十一月朔旦","1","2","3"
"子祭酒何妥","1","2","3"
"文献皇后崩","3","0","3"
"左屯卫将军","2","1","3"
"一千五百户","1","2","3"
"宕昌公王遇","1","2","3"
"斛律明月后","1","2","3"
"遣散骑常侍","3","0","3"
"安德王韩轨","1","2","3"
"男女数千人","1","2","3"
"皮豹子等率","1","2","3"
"首五千余级","2","1","3"
"文明太后崩","3","0","3"
"斩首万余级","2","1","3"
"略阳王羯兒","3","0","3"
"中书舍人徐","1","2","3"
"书舍人徐纥","1","2","3"
"中安丰王延","2","1","3"
"门侍郎元纂","2","1","3"
"瑰遣吐豆登","3","0","3"
"遣吐豆登郁","3","0","3"
"太子庵罗辰","2","1","3"
"弟登注俟利","1","2","3"
"注次子铁伐","2","1","3"
"罗辰父子北","1","2","3"
"获庵罗辰妻","2","1","3"
"申州刺史李","1","2","3"
"州刺史李惠","1","2","3"
"赠雍州刺史","2","1","3"
"皇帝位晋阳","3","0","3"
"垂遣子贺驎","3","0","3"
"慕容垂遣子","3","0","3"
"夏四月丙寅","2","1","3"
"死者十五六","3","0","3"
"高凉王乐真","2","1","3"
"使者巡行州","3","0","3"
"加征南大将","2","1","3"
"冬十月辛巳","3","0","3"
"者三百余人","3","0","3"
"诏南平公长","3","0","3"
"三年春二月","1","2","3"
"诏使者巡行","3","0","3"
"镇军大将军","2","1","3"
"立太平王焘","1","2","3"
"宋守将毛德","1","2","3"
"守将毛德祖","1","2","3"
"刺史司马世","2","1","3"
"史司马世云","2","1","3"
"遣行台尚书","2","1","3"
"魏帝立皇太","1","2","3"
"帝立皇太子","1","2","3"
"时年二十九","3","0","3"
"迁神主太庙","3","0","3"
"王萧绎遣使","3","0","3"
"年春正月丁","3","0","3"
"秋七月己卯","3","0","3"
"契丹遣使朝","3","0","3"
"丹遣使朝贡","3","0","3"
"太保贺拔仁","1","2","3"
"西魏恭帝元","1","2","3"
"东王潘相乐","2","1","3"
"常山王演等","3","0","3"
"湘州刺史王","2","1","3"
"夏四月庚午","3","0","3"
"周冢宰宇文","2","1","3"
"左仆射杨愔","3","0","3"
"州刺史段韶","1","2","3"
"元景式等二","1","2","3"
"景式等二十","1","2","3"
"式等二十五","1","2","3"
"夏四月癸亥","2","1","3"
"帝名殷字正","2","1","3"
"武皇帝神武","2","1","3"
"靺鞨遣使朝","3","0","3"
"鞨遣使朝贡","3","0","3"
"部尚书尉瑾","2","1","3"
"国遣使朝贡","3","0","3"
"任城王湝太","3","0","3"
"宁王孝珩司","3","0","3"
"改威宗景烈","2","1","3"
"宁王孝珩等","2","1","3"
"王孝珩等守","2","1","3"
"神武帝非常","1","2","3"
"改封安定郡","2","1","3"
"太守慕容思","1","2","3"
"东魏北豫州","2","1","3"
"魏北豫州刺","2","1","3"
"州刺史高慎","2","1","3"
"都督苻贵镇","2","1","3"
"秋七月癸丑","3","0","3"
"设鱼龙曼延","2","1","3"
"将军薛世雄","2","1","3"
"左候卫将军","1","2","3"
"候卫将军屈","1","2","3"
"十二月戊寅","2","1","3"
"北平公冯夙","1","2","3"
"谓彭城王勰","3","0","3"
"彭城王勰曰","3","0","3"
"献皇后独孤","1","2","3"
"皇后独孤氏","1","2","3"
"城人赵洛周","2","1","3"
"卫将军郭琼","1","2","3"
"广阳王深等","2","1","3"
"赐东园秘器","3","0","3"
"隋文帝总百","3","0","3"
"文帝总百揆","3","0","3"
"灵太后所信","2","1","3"
"通直郎宋维","1","2","3"
"冀二州刺史","3","0","3"
"迁尚书右丞","3","0","3"
"迁秦州刺史","3","0","3"
"迁齐州刺史","3","0","3"
"广平王洛侯","1","2","3"
"累迁事黄门","3","0","3"
"刺史曹武请","1","2","3"
"寻吏部尚书","3","0","3"
"遣统军傅竖","2","1","3"
"赠尚书右仆","3","0","3"
"授度支尚书","2","1","3"
"加羽葆鼓吹","2","1","3"
"徐州大都督","2","1","3"
"节度诸军事","2","1","3"
"食邑三千户","1","2","3"
"黄门侍郎李","2","1","3"
"中尉李平所","2","1","3"
"尉李平所弹","2","1","3"
"中书舍人李","2","1","3"
"亲信二十人","1","2","3"
"太二十一年","3","0","3"
"齐豫州刺史","2","1","3"
"叔业寿春内","3","0","3"
"幽州刺史王","1","2","3"
"州刺史王永","1","2","3"
"太武征赫连","3","0","3"
"孝文追录先","3","0","3"
"文追录先朝","3","0","3"
"追录先朝功","3","0","3"
"录先朝功臣","3","0","3"
"公孙表等讨","2","1","3"
"青二州刺史","2","1","3"
"将陈显达入","1","2","3"
"咸阳王禧谋","2","1","3"
"阳王禧谋反","2","1","3"
"常少卿元端","2","1","3"
"六韩拔陵首","2","1","3"
"元法僧彭城","3","0","3"
"道武平中山","3","0","3"
"除豫州刺史","3","0","3"
"内都下大夫","1","2","3"
"诏令树碑纪","1","2","3"
"家员外散骑","3","0","3"
"襄大将军主","2","1","3"
"大将军主簿","2","1","3"
"时相州刺史","2","1","3"
"城人白早生","3","0","3"
"告扬州刺史","2","1","3"
"御史中尉郦","1","2","3"
"史中尉郦道","1","2","3"
"除仪同三司","3","0","3"
"中书令高允","1","2","3"
"二万人专习","3","0","3"
"吏部尚书邢","1","2","3"
"部尚书邢峦","1","2","3"
"月二十二日","1","2","3"
"黄帝二十五","3","0","3"
"帝二十五子","3","0","3"
"太尉行参军","1","2","3"
"太师咸阳王","1","2","3"
"师咸阳王长","1","2","3"
"咸阳王长史","1","2","3"
"大丞相府右","1","2","3"
"御伯中大夫","1","2","3"
"陕四州刺史","1","2","3"
"北豫三州刺","1","2","3"
"豫三州刺史","1","2","3"
"假平南将军","2","1","3"
"大将军鹿愿","1","2","3"
"御史张子阶","2","1","3"
"除兗州刺史","3","0","3"
"加抚军将军","2","1","3"
"队主巩荣贵","2","1","3"
"马前叩头请","1","2","3"
"中书令赵彦","1","2","3"
"封清河郡公","3","0","3"
"穆讨平邢杲","2","1","3"
"齐将裴叔业","2","1","3"
"都督江西诸","2","1","3"
"督江西诸军","2","1","3"
"江西诸军事","2","1","3"
"州刺史李叔","1","2","3"
"宣武临东堂","3","0","3"
"文明太后召","1","2","3"
"员外郎卢思","1","2","3"
"外郎卢思道","1","2","3"
"陇西李神俊","3","0","3"
"同县赵奉伯","1","2","3"
"县赵奉伯家","1","2","3"
"进号骠骑将","2","1","3"
"迁车骑大将","3","0","3"
"游击将军赵","1","2","3"
"击将军赵祖","1","2","3"
"将军赵祖悦","1","2","3"
"司空事中郎","3","0","3"
"西衮州刺史","3","0","3"
"濮阳太守崔","1","2","3"
"阳太守崔巨","1","2","3"
"太守崔巨伦","1","2","3"
"司徒彭城王","2","1","3"
"司徒胡国珍","1","2","3"
"太子步兵校","1","2","3"
"子步兵校尉","1","2","3"
"吏部尚书后","1","2","3"
"法曹行参军","2","1","3"
"辟固事中郎","3","0","3"
"博士张天龙","1","2","3"
"尚书三公郎","1","2","3"
"书三公郎中","1","2","3"
"录尚书事长","1","2","3"
"尚书事长孙","1","2","3"
"书事长孙承","1","2","3"
"事长孙承业","1","2","3"
"盲老公背上","2","1","3"
"老公背上下","2","1","3"
"公背上下大","2","1","3"
"将万俟丑奴","1","2","3"
"行台万俟道","1","2","3"
"台万俟道洛","1","2","3"
"黄门侍郎杨","1","2","3"
"总大都督杜","1","2","3"
"大都督杜德","1","2","3"
"都督杜德等","1","2","3"
"督杜德等追","1","2","3"
"杜德等追讨","1","2","3"
"元颢入洛阳","1","2","3"
"神武尖山人","2","1","3"
"万俟受洛干","1","2","3"
"萧宝夤西征","2","1","3"
"封长乐郡公","3","0","3"
"破六韩伯升","1","2","3"
"兄弟十五人","1","2","3"
"黄钺大将军","1","2","3"
"魏昭成皇帝","2","1","3"
"孝武帝西入","1","2","3"
"贺拔伏恩等","1","2","3"
"摄行台左丞","3","0","3"
"中外府主簿","1","2","3"
"九十二列传","1","2","3"
"一百一十卷","1","2","3"
"一百三十卷","2","1","3"
"黄门侍郎卢","1","2","3"
"司武尉迟运","1","2","3"
"侯莫陈崇功","2","1","3"
"魏太子西巡","2","1","3"
"后乐平公主","2","1","3"
"晋将刘裕灭","1","2","3"
"河东汾阴人","2","1","3"
"随慕容德南","1","2","3"
"慕容德南渡","1","2","3"
"孝文帝赐名","1","2","3"
"顺阳太守王","1","2","3"
"阳太守王青","1","2","3"
"太守王青石","1","2","3"
"有什么用呢","0","3","3"
"不可改变的","0","3","3"
"被朝廷征用","0","3","3"
"这就是所说","0","3","3"
"很高的官位","0","3","3"
"没有别的想","0","3","3"
"有别的想法","0","3","3"
"与敌兵交战","0","3","3"
"的礼仪对待","0","3","3"
"人没有一个","0","3","3"
"怎么能够相","0","3","3"
"没有听说过","0","3","3"
"的孝行感动","0","3","3"
"孝行感动了","0","3","3"
"文帝于是就","0","3","3"
"戍所的头领","0","3","3"
"把史万岁的","0","3","3"
"难道不是因","0","3","3"
"道不是因为","0","3","3"
"什么原因呢","0","3","3"
"特别喜爱文","0","3","3"
"别喜爱文学","0","3","3"
"这件事的人","0","3","3"
"件事的人都","0","3","3"
"参加葬礼的","0","3","3"
"陈悦害死贺","0","3","3"
"悦害死贺拔","0","3","3"
"害死贺拔岳","0","3","3"
"他被封为骠","0","3","3"
"被封为骠骑","0","3","3"
"随宇文泰平","0","3","3"
"跟从宇文泰","0","3","3"
"与齐神武帝","0","3","3"
"他因立功被","0","3","3"
"被晋封爵位","0","3","3"
"将他的首级","0","3","3"
"护执掌朝政","0","3","3"
"赐给他的东","0","3","3"
"给他的东西","0","3","3"
"他与自己的","0","3","3"
"认为不能这","0","3","3"
"为不能这样","0","3","3"
"郁郁不得志","0","3","3"
"越王杨侗派","0","3","3"
"派武贲郎将","0","3","3"
"亲自率领精","0","3","3"
"自率领精锐","0","3","3"
"率领精锐部","0","3","3"
"在东都洛阳","0","3","3"
"驻扎在洛口","0","3","3"
"的军队相持","0","3","3"
"东都洛阳的","0","3","3"
"王世充的军","0","3","3"
"世充的军队","0","3","3"
"魏正光末年","0","3","3"
"跟随元天穆","0","3","3"
"元天穆平定","0","3","3"
"天穆平定邢","0","3","3"
"穆平定邢杲","0","3","3"
"军占据洛阳","0","3","3"
"对他十分信","0","3","3"
"他十分信任","0","3","3"
"的马被流矢","0","3","3"
"失败的消息","0","3","3"
"宇文贵等人","0","3","3"
"将他们斩首","0","3","3"
"朝廷命宇文","0","3","3"
"为益州刺史","0","3","3"
"他被晋位为","0","3","3"
"又迁任为大","0","3","3"
"迁任为大司","0","3","3"
"赠封他为太","0","3","3"
"能骑在马上","0","3","3"
"观察他们的","0","3","3"
"被封为仪同","0","3","3"
"封为仪同三","0","3","3"
"朝廷派他与","0","3","3"
"参与朝廷大","0","3","3"
"与朝廷大事","0","3","3"
"又改封他为","0","3","3"
"隋文帝因此","0","3","3"
"他们的阴谋","0","3","3"
"而在那里安","0","3","3"
"在那里安家","0","3","3"
"跟随贺拔岳","0","3","3"
"没有来得及","0","3","3"
"迎接周文帝","0","3","3"
"他跟随武帝","0","3","3"
"父亲的功劳","0","3","3"
"他的父亲王","0","3","3"
"他为柱国大","0","3","3"
"晋封为上柱","0","3","3"
"他为益州总","0","3","3"
"杨坚辅助朝","0","3","3"
"坚辅助朝政","0","3","3"
"听说梁睿率","0","3","3"
"魏孝文帝太","0","3","3"
"为冠军将军","0","3","3"
"他因立有军","0","3","3"
"立有军功被","0","3","3"
"为岐州刺史","0","3","3"
"为泾州刺史","0","3","3"
"任命为大都","0","3","3"
"命为大都督","0","3","3"
"大声呼喊着","0","3","3"
"也没有怨言","0","3","3"
"西魏军队失","0","3","3"
"魏军队失利","0","3","3"
"他为雍州刺","0","3","3"
"心里很不高","0","3","3"
"里很不高兴","0","3","3"
"他的性情又","0","3","3"
"所任职的地","0","3","3"
"封他为太尉","0","3","3"
"武帝西迁长","0","3","3"
"各种各样的","0","3","3"
"高仲密献出","0","3","3"
"仲密献出北","0","3","3"
"密献出北豫","0","3","3"
"献出北豫州","0","3","3"
"数千名骑兵","0","3","3"
"认为如果不","0","3","3"
"东魏将领高","0","3","3"
"大统十四年","0","3","3"
"被封为大将","0","3","3"
"也没有什么","0","3","3"
"城中的人说","0","3","3"
"命左右随从","0","3","3"
"升为尚书左","0","3","3"
"的精锐部队","0","3","3"
"文泰认为他","0","3","3"
"他为大都督","0","3","3"
"和颜悦色地","0","3","3"
"他被封为小","0","3","3"
"晋封他为柱","0","3","3"
"孝宽的军队","0","3","3"
"的军队大败","0","3","3"
"了他的官爵","0","3","3"
"为上开府仪","0","3","3"
"被晋封为柱","0","3","3"
"晋封为柱国","0","3","3"
"都委托给他","0","3","3"
"听到这些话","0","3","3"
"太子是国家","0","3","3"
"蒙受先帝的","0","3","3"
"从小就有远","0","3","3"
"小就有远大","0","3","3"
"他的父亲去","0","3","3"
"是国家的重","0","3","3"
"坚任北周丞","0","3","3"
"任北周丞相","0","3","3"
"个女儿嫁给","0","3","3"
"给他的儿子","0","3","3"
"他的礼遇更","0","3","3"
"给他晋爵为","0","3","3"
"之间的关系","0","3","3"
"有什么办法","0","3","3"
"以良家子弟","0","3","3"
"良家子弟的","0","3","3"
"在那里定居","0","3","3"
"贺拔胜的弟","0","3","3"
