"N-gram","北齐书","北齐书翻译","Total"
"史明曜等攻劫道","1","1","2"
"明曜等攻劫道路","1","1","2"
"清河公岳破萧明","1","1","2"
"随司徒潘乐征讨","1","1","2"
"司徒潘乐征讨江","1","1","2"
"光州刺史李元忠","1","1","2"
"黄门郎司马消难","1","1","2"
"功累迁左光禄大","1","1","2"
"高祖遥授长命雍","1","1","2"
"祖遥授长命雍州","1","1","2"
"遥授长命雍州刺","1","1","2"
"授长命雍州刺史","1","1","2"
"海宝权行沧州事","1","1","2"
"前范阳太守刁整","1","1","2"
"军功除殿中将军","1","1","2"
"道人法庆作乱冀","1","1","2"
"齐二州士民反叛","1","1","2"
"集诸州郡督将僚","1","1","2"
"诸州郡督将僚吏","1","1","2"
"州郡督将僚吏等","1","1","2"
"郡督将僚吏等议","1","1","2"
"长乐太守高景等","1","1","2"
"仲密枝党同恶向","1","1","2"
"密枝党同恶向西","1","1","2"
"枝党同恶向西者","1","1","2"
"太常卿李元忠等","1","1","2"
"平原王段孝先总","1","1","2"
"大行台左光禄大","1","1","2"
"行台左光禄大夫","1","1","2"
"子开府行参军君","1","1","2"
"开府行参军君确","1","1","2"
"后高祖奉送皇后","1","1","2"
"文伟行范阳郡事","1","1","2"
"长广太守邢子广","1","1","2"
"中书舍人马士达","1","1","2"
"济州征东府功曹","1","1","2"
"州征东府功曹参","1","1","2"
"征东府功曹参军","1","1","2"
"大丞相府记室参","1","1","2"
"丞相府记室参军","1","1","2"
"尚书工部员外郎","1","1","2"
"司徒二府记室参","1","1","2"
"徒二府记室参军","1","1","2"
"夏州平北府长史","1","1","2"
"贼刺史侯莫陈仲","1","1","2"
"秦南岐四州军事","1","1","2"
"令兰根观察魏前","1","1","2"
"兰根观察魏前废","1","1","2"
"根观察魏前废帝","1","1","2"
"冀定殷三州军事","1","1","2"
"大司马府法曹参","1","1","2"
"司马府法曹参军","1","1","2"
"王大司马中兵参","1","1","2"
"大司马中兵参军","1","1","2"
"大司马府记室参","1","1","2"
"司马府记室参军","1","1","2"
"中外府司马李义","1","1","2"
"外府司马李义深","1","1","2"
"相府城局李士略","1","1","2"
"迁司徒府记室参","1","1","2"
"司徒府记室参军","1","1","2"
"魏尚书仆射范阳","1","1","2"
"尚书仆射范阳卢","1","1","2"
"书仆射范阳卢道","1","1","2"
"第二子廷尉监台","1","1","2"
"二子廷尉监台卿","1","1","2"
"子廷尉监台卿断","1","1","2"
"廷尉监台卿断狱","1","1","2"
"时楚州人东方白","1","1","2"
"楚州人东方白额","1","1","2"
"州人东方白额谋","1","1","2"
"人东方白额谋反","1","1","2"
"相府功曹参军事","1","1","2"
"行台尚书辛术等","1","1","2"
"等十一州诸军事","1","1","2"
"司徒水曹行参军","1","1","2"
"中军大都督韩轨","1","1","2"
"军大都督韩轨府","1","1","2"
"大都督韩轨府长","1","1","2"
"都督韩轨府长史","1","1","2"
"丞相骑兵参军事","1","1","2"
"世宗相府外兵参","1","1","2"
"宗相府外兵参军","1","1","2"
"茹茹主庵罗辰率","1","1","2"
"吏部尚书尉瑾辅","1","1","2"
"魏东平王元匡妾","1","1","2"
"东平王元匡妾张","1","1","2"
"平王元匡妾张氏","1","1","2"
"王元匡妾张氏淫","1","1","2"
"元匡妾张氏淫逸","1","1","2"
"匡妾张氏淫逸放","1","1","2"
"侯莫陈悦杀贺拔","1","1","2"
"莫陈悦杀贺拔岳","1","1","2"
"高嵩持金环一枚","1","1","2"
"讨西魏仪同金祚","1","1","2"
"灵州镇城大都督","1","1","2"
"行台慕容绍宗见","1","1","2"
"台慕容绍宗见北","1","1","2"
"右谷蠡王潘六奚","1","1","2"
"大司马斛律金等","1","1","2"
"树等五人相继南","1","1","2"
"荥阳太守郑仲明","1","1","2"
"魏冀州征东府司","1","1","2"
"冀州征东府司马","1","1","2"
"中岳先生郑道昭","1","1","2"
"雍州刺史慕容献","1","1","2"
"御史中尉崔暹一","1","1","2"
"令都督陈山提等","1","1","2"
"伯父吏部尚书孝","1","1","2"
"父吏部尚书孝芬","1","1","2"
"魏帝问仆射崔暹","1","1","2"
"费事三百一十四","1","1","2"
"事三百一十四条","1","1","2"
"令尚书右仆射薛","1","1","2"
"帝孙帝子帝弟帝","1","1","2"
"孙帝子帝弟帝叔","1","1","2"
"除银青光禄大夫","1","1","2"
"广平王开府功曹","1","1","2"
"平王开府功曹史","1","1","2"
"访朝廷子弟忠孝","1","1","2"
"朝廷子弟忠孝谨","1","1","2"
"补中外府功曹参","2","0","2"
"丞相西合祭酒卢","1","1","2"
"相西合祭酒卢思","1","1","2"
"西合祭酒卢思道","1","1","2"
"入荆州汶阳郡高","1","1","2"
"荆州汶阳郡高安","1","1","2"
"州汶阳郡高安县","1","1","2"
"小弟子戏截蛇头","1","1","2"
"周年天子递代坐","1","1","2"
"军功封建宁县侯","1","1","2"
"扬州道行台慕容","1","1","2"
"州道行台慕容俨","1","1","2"
"道行台慕容俨率","1","1","2"
"安州刺史吴明彻","1","1","2"
"御史中丞刘仲威","1","1","2"
"陈合州刺史裴景","1","1","2"
"合州刺史裴景晖","1","1","2"
"军将军尉破胡等","1","1","2"
"陈将吴明彻进兵","1","1","2"
"故吏梁骠骑府仓","1","1","2"
"吏梁骠骑府仓曹","1","1","2"
"梁骠骑府仓曹参","1","1","2"
"骠骑府仓曹参军","1","1","2"
"骑府仓曹参军朱","1","1","2"
"陈尚书仆射徐陵","1","1","2"
"开府仪同主簿刘","1","1","2"
"府仪同主簿刘韶","1","1","2"
"仪同主簿刘韶慧","1","1","2"
"同主簿刘韶慧等","1","1","2"
"扬州人茅知胜等","1","1","2"
"州人茅知胜等五","1","1","2"
"人茅知胜等五人","1","1","2"
"赠十五州诸军事","1","1","2"
"兖州刺史南康嗣","1","1","2"
"州刺史南康嗣王","1","1","2"
"刺史南康嗣王会","1","1","2"
"史南康嗣王会理","1","1","2"
"南康嗣王会理总","1","1","2"
"梁太子詹事汝南","1","1","2"
"太子詹事汝南周","1","1","2"
"子詹事汝南周舍","1","1","2"
"豫章王国左常侍","1","1","2"
"魏统军石茂孙所","1","1","2"
"髑髅额骨长数寸","1","1","2"
"尚药典御邓宣文","1","1","2"
"付长史慕容白泽","1","1","2"
"遣光州刺史奚思","1","1","2"
"光州刺史奚思业","1","1","2"
"太原公开府司马","1","1","2"
"尚书左仆射平秦","1","1","2"
"书左仆射平秦王","1","1","2"
"左仆射平秦王归","1","1","2"
"仆射平秦王归彦","1","1","2"
"黄门侍郎郑子默","1","1","2"
"门侍郎郑子默受","1","1","2"
"侍郎郑子默受遗","1","1","2"
"郎郑子默受遗诏","1","1","2"
"郑子默受遗诏辅","1","1","2"
"子默受遗诏辅政","1","1","2"
"尚书省大会百僚","1","1","2"
"太原公开府记室","1","1","2"
"历文襄大将军主","2","0","2"
"清河王岳司州牧","2","0","2"
"洛州刺史王元轨","1","1","2"
"州刺史王元轨召","1","1","2"
"梁州刺史羊灵佑","1","1","2"
"王慧龙云太原人","2","0","2"
"尚书二千石郎中","1","1","2"
"御史崔子武督察","1","1","2"
"史崔子武督察州","1","1","2"
"崔子武督察州郡","1","1","2"
"时黄门郎贾思同","1","1","2"
"黄门郎贾思同侍","1","1","2"
"门郎贾思同侍立","1","1","2"
"卢元明首通使命","1","1","2"
"尚书右仆射高隆","1","1","2"
"御史中尉高仲密","1","1","2"
"故尚书令陈留公","1","1","2"
"尚书令陈留公继","1","1","2"
"书令陈留公继伯","1","1","2"
"事黄门侍郎颢等","1","1","2"
"司空司马辛元植","1","1","2"
"太常少卿修国史","1","1","2"
"贾充置左右夫人","1","1","2"
"皇太子纳郑良娣","1","1","2"
"安德王延宗纳赵","1","1","2"
"德王延宗纳赵郡","1","1","2"
"王延宗纳赵郡李","1","1","2"
"延宗纳赵郡李祖","1","1","2"
"宗纳赵郡李祖收","1","1","2"
"太子舍人卢询祖","1","1","2"
"专委侍中高元海","1","1","2"
"都官尚书毕义云","1","1","2"
"中书侍郎李绘等","1","1","2"
"州刺史郭志杀郡","1","1","2"
"刺史郭志杀郡守","1","1","2"
"濮阳太守戴僧施","1","1","2"
"南兖州刺史郭元","1","1","2"
"兖州刺史郭元建","1","1","2"
"大丞相府功曹参","1","1","2"
"丞相府功曹参军","1","1","2"
"娄定远等谋士开","2","0","2"
"大丞相功曹参军","1","1","2"
"大将军赵郡公琛","1","1","2"
"补季舒大行台都","1","1","2"
"季舒大行台都官","1","1","2"
"舒大行台都官郎","1","1","2"
"大将军中兵参军","1","1","2"
"尚食典御陈山提","1","1","2"
"食典御陈山提等","1","1","2"
"刺史万俟受洛制","1","1","2"
"署珽开府仓曹参","1","1","2"
"珽开府仓曹参军","1","1","2"
"连珠孔雀罗等百","1","1","2"
"珠孔雀罗等百余","1","1","2"
"故尚书令元世隽","1","1","2"
"博陵长公主所生","1","1","2"
"参军事摄典签陆","1","1","2"
"军事摄典签陆子","1","1","2"
"事摄典签陆子先","1","1","2"
"胶州刺史司马世","1","1","2"
"刺史司马世云家","1","1","2"
"神武中外府功曹","1","1","2"
"功曹参军赵彦深","1","1","2"
"曹参军赵彦深宣","1","1","2"
"事中郎王士雅推","1","1","2"
"中郎王士雅推检","1","1","2"
"田曹参军孙子宽","1","1","2"
"黄门郎高德正副","1","1","2"
"门郎高德正副留","1","1","2"
"郎高德正副留台","1","1","2"
"高德正副留台事","1","1","2"
"列中书侍郎陆元","1","1","2"
"中书侍郎陆元规","1","1","2"
"追尊太祖献武皇","1","1","2"
"尊太祖献武皇帝","1","1","2"
"太祖献武皇帝神","2","0","2"
"祖献武皇帝神武","2","0","2"
"高祖文宣皇帝改","1","1","2"
"爱少子东平王俨","1","1","2"
"令妻兄郑道盖奏","1","1","2"
"广宁王孝珩交结","1","1","2"
"太府少卿李叔元","1","1","2"
"宿卫都督等号位","1","1","2"
"子琮监造大明宫","1","1","2"
"时太尉录尚书事","1","1","2"
"世宗大将军府参","1","1","2"
"宗大将军府参军","1","1","2"
"侍中斛律孝卿宣","1","1","2"
"大丞相府骑兵曹","1","1","2"
"大丞相骑兵参军","1","1","2"
"淮南王开府中兵","1","1","2"
"南王开府中兵参","1","1","2"
"王开府中兵参军","1","1","2"
"开府中兵参军事","1","1","2"
"封广汉郡开国公","1","1","2"
"封开封郡开国公","1","1","2"
"南行台尚书右仆","1","1","2"
"行台尚书右仆射","1","1","2"
"陈将吴明彻寇淮","2","0","2"
"将吴明彻寇淮南","2","0","2"
"封西河郡开国公","1","1","2"
"武平末假仪同三","1","1","2"
"平末假仪同三司","1","1","2"
"中外府帐内都督","1","1","2"
"封广兴县开国君","1","1","2"
"封石城县开国子","1","1","2"
"封石城郡开国伯","1","1","2"
"封义宁县开国君","1","1","2"
"朱荣大将军府长","1","1","2"
"荣大将军府长流","1","1","2"
"大将军府长流参","1","1","2"
"将军府长流参军","1","1","2"
"荣大丞相府长流","1","1","2"
"大丞相府长流参","1","1","2"
"丞相府长流参军","1","1","2"
"大义郡开国公率","1","1","2"
"中外府外兵参军","1","1","2"
"河阳道行台仆射","1","1","2"
"建州道行台左仆","1","1","2"
"州道行台左仆射","1","1","2"
"广平王开府中郎","1","1","2"
"加通直散骑常侍","1","1","2"
"带东南道行台左","1","1","2"
"东南道行台左丞","1","1","2"
"大将军西合祭酒","1","1","2"
"中外府中兵参军","1","1","2"
"扬州道行台左丞","1","1","2"
"合州刺史周令珍","1","1","2"
"扬州道行台尚书","1","1","2"
"琅邪王俨大司马","2","0","2"
"大司马西合祭酒","1","1","2"
"太保长孙稚府属","1","1","2"
"授世宗开府主簿","1","1","2"
"太保开府西合祭","1","1","2"
"保开府西合祭酒","1","1","2"
"司徒录事参军卢","1","1","2"
"徒录事参军卢思","1","1","2"
"录事参军卢思道","1","1","2"
"事参军卢思道私","1","1","2"
"托中书侍郎李德","1","1","2"
"仪同开府参军事","1","1","2"
"尚书民部考功侍","1","1","2"
"书民部考功侍郎","1","1","2"
"世宗骠骑府长史","1","1","2"
"散骑常侍陆晏子","1","1","2"
"国子祭酒马敬德","1","1","2"
"子祭酒马敬德等","1","1","2"
"永安公开府法曹","1","1","2"
"太师咸阳王行参","1","1","2"
"师咸阳王行参军","1","1","2"
"累世本州岛刺史","2","0","2"
"淮南招募三四万","1","1","2"
"南招募三四万人","1","1","2"
"袁聿修等十八人","1","1","2"
"聿修等十八人同","1","1","2"
"度支尚书元修伯","2","0","2"
"魏末大儒徐遵明","1","1","2"
"北平太守宋景业","1","1","2"
"尚书平原王高隆","1","1","2"
"国子博士刁柔参","1","1","2"
"子博士刁柔参考","1","1","2"
"太府少卿宋世良","1","1","2"
"府少卿宋世良家","1","1","2"
"常山府长流参军","1","1","2"
"永安王府参军事","1","1","2"
"通直郎兰陵萧放","1","1","2"
"齐州录事参军萧","1","1","2"
"通直散骑侍郎韦","1","1","2"
"直散骑侍郎韦道","1","1","2"
"散骑侍郎韦道逊","1","1","2"
"殿中侍御史魏澹","1","1","2"
"中散大夫刘仲威","1","1","2"
"奉车都尉眭道闲","1","1","2"
"考功郎中崔子枢","1","1","2"
"左外兵郎薛道衡","1","1","2"
"省主客郎中卢思","1","1","2"
"主客郎中卢思道","1","1","2"
"殿中侍御史郑子","1","1","2"
"中侍御史郑子信","1","1","2"
"侍御史郑子信等","1","1","2"
"前乐陵太守郑元","1","1","2"
"乐陵太守郑元礼","1","1","2"
"通直散骑常侍王","1","1","2"
"直散骑常侍王训","1","1","2"
"前南兖州长史羊","1","1","2"
"南兖州长史羊肃","1","1","2"
"通直散骑常侍马","1","1","2"
"直散骑常侍马元","1","1","2"
"散骑常侍马元熙","1","1","2"
"开府行参军李师","1","1","2"
"府行参军李师上","1","1","2"
"前仁州刺史刘逖","1","1","2"
"散骑常侍李孝贞","1","1","2"
"前济州长史李翥","1","1","2"
"前广武太守魏骞","1","1","2"
"前西兖州司马萧","1","1","2"
"西兖州司马萧溉","1","1","2"
"前幽州长史陆仁","1","1","2"
"幽州长史陆仁惠","1","1","2"
"前通直散骑侍郎","1","1","2"
"通直散骑侍郎辛","1","1","2"
"直散骑侍郎辛德","1","1","2"
"散骑侍郎辛德源","1","1","2"
"省右民郎高行恭","1","1","2"
"司徒户曹参军古","1","1","2"
"徒户曹参军古道","1","1","2"
"户曹参军古道子","1","1","2"
"前司空功曹参军","1","1","2"
"司空功曹参军刘","1","1","2"
"晋州治中阳师孝","1","1","2"
"太尉中兵参军刘","1","1","2"
"尉中兵参军刘儒","1","1","2"
"中兵参军刘儒行","1","1","2"
"司空祭酒阳辟疆","1","1","2"
"司空士曹参军卢","1","1","2"
"空士曹参军卢公","1","1","2"
"士曹参军卢公顺","1","1","2"
"司徒中兵参军周","1","1","2"
"徒中兵参军周子","1","1","2"
"中兵参军周子深","1","1","2"
"开府参军王友伯","1","1","2"
"司徒法曹参军事","1","1","2"
"魏安丰王延明镇","1","1","2"
"车骑府录事参军","1","1","2"
"定州秀才李子宣","1","1","2"
"州秀才李子宣等","1","1","2"
"都官尚书崔昂举","1","1","2"
"官尚书崔昂举荐","1","1","2"
"汉中垒校尉刘向","1","1","2"
"长水校尉臣参书","1","1","2"
"司农少卿穆子容","1","1","2"
"前黄门郎司马子","1","1","2"
"黄门郎司马子瑞","1","1","2"
"国子祭酒李业兴","1","1","2"
"百姓乙普明兄弟","1","1","2"
"姓乙普明兄弟争","1","1","2"
"徐州城中五级寺","1","1","2"
"见贼能讨宋游道","1","1","2"
"尚书令临淮王彧","2","0","2"
"都官郎中毕义云","1","1","2"
"左外兵郎中魏叔","1","1","2"
"外兵郎中魏叔道","1","1","2"
"疑黄门郎温子升","1","1","2"
"黄门郎温子升知","1","1","2"
"兖州刺史李子贞","1","1","2"
"尚书左丞司马子","1","1","2"
"书左丞司马子瑞","1","1","2"
"魏武定八年五月","1","1","2"
"犍子拍头三十二","1","1","2"
"前瀛州刺史尧雄","1","1","2"
"尚孝静帝妹冯翊","1","1","2"
"孝静帝妹冯翊长","1","1","2"
"静帝妹冯翊长公","1","1","2"
"帝妹冯翊长公主","1","1","2"
"豫州刺史高元成","1","1","2"
"广州刺史暴显等","1","1","2"
"清河王岳使持节","2","0","2"
"前黄门侍郎元世","1","1","2"
"黄门侍郎元世宝","1","1","2"
"骑侍郎彭贵平谋","1","1","2"
"四年春正月丙子","1","1","2"
"太子太师侯莫陈","1","1","2"
"子太师侯莫陈相","1","1","2"
"湘州刺史王琳献","1","1","2"
"仪同三司贺拔仁","1","1","2"
"尊皇太后太皇太","2","0","2"
"皇太后太皇太后","2","0","2"
"尚书右仆射燕子","1","1","2"
"书右仆射燕子献","1","1","2"
"开府仪同三司刘","1","1","2"
"府仪同三司刘洪","1","1","2"
"仪同三司刘洪徽","1","1","2"
"尚书右仆射斛律","1","1","2"
"书右仆射斛律光","1","1","2"
"太上皇帝诏改太","1","1","2"
"上皇帝诏改太祖","1","1","2"
"皇帝诏改太祖献","1","1","2"
"帝诏改太祖献武","1","1","2"
"诏改太祖献武皇","1","1","2"
"改太祖献武皇帝","1","1","2"
"封太上皇帝子俨","1","1","2"
"散骑常侍韦道儒","1","1","2"
"骑常侍韦道儒聘","1","1","2"
"太上皇帝诏封皇","1","1","2"
"上皇帝诏封皇子","1","1","2"
"皇帝诏封皇子仁","1","1","2"
"太上皇帝诏尚书","1","1","2"
"上皇帝诏尚书令","1","1","2"
"东平王俨录尚书","1","1","2"
"平王俨录尚书事","1","1","2"
"尚书左仆射赵彦","1","1","2"
"书左仆射赵彦深","1","1","2"
"河东王潘相乐十","1","1","2"
"东王潘相乐十人","1","1","2"
"王潘相乐十人配","1","1","2"
"府仪同三司徐显","1","1","2"
"仪同三司徐显秀","1","1","2"
"尚书右仆射胡长","1","1","2"
"书右仆射胡长仁","1","1","2"
"复改威宗景烈皇","1","1","2"
"威宗景烈皇帝谥","1","1","2"
"宗景烈皇帝谥号","1","1","2"
"省录尚书事赵彦","1","1","2"
"录尚书事赵彦深","1","1","2"
"吏部尚书冯子琮","1","1","2"
"仪同三司贺拔伏","1","1","2"
"同三司贺拔伏恩","1","1","2"
"慕容钟葵等宿卫","1","1","2"
"容钟葵等宿卫近","1","1","2"
"钟葵等宿卫近臣","1","1","2"
"葵等宿卫近臣三","1","1","2"
"等宿卫近臣三十","1","1","2"
"隆化二年春正月","1","1","2"
"琛同母弟惠宝早","1","1","2"
"都督四州诸军事","1","1","2"
"清河王岳第十子","1","1","2"
"河王岳第十子敬","1","1","2"
"王岳第十子敬文","1","1","2"
"统司徒潘相乐等","1","1","2"
"诏大鸿胪监护丧","1","1","2"
"大鸿胪监护丧事","1","1","2"
"都督冀定沧瀛赵","1","1","2"
"督冀定沧瀛赵幽","1","1","2"
"冀定沧瀛赵幽济","1","1","2"
"定沧瀛赵幽济七","1","1","2"
"沧瀛赵幽济七州","1","1","2"
"瀛赵幽济七州诸","1","1","2"
"赵幽济七州诸军","1","1","2"
"幽州道行台右仆","1","1","2"
"州道行台右仆射","1","1","2"
"定冀沧瀛四州诸","1","1","2"
"冀沧瀛四州诸军","1","1","2"
"沧齐兖梁洛晋建","1","1","2"
"齐兖梁洛晋建十","1","1","2"
"兖梁洛晋建十二","1","1","2"
"梁洛晋建十二州","1","1","2"
"洛晋建十二州诸","1","1","2"
"晋建十二州诸军","1","1","2"
"建十二州诸军事","1","1","2"
"累迁行台右仆射","1","1","2"
"徐州行台左仆射","1","1","2"
"仪同三司崔士顺","1","1","2"
"将作大匠元士将","1","1","2"
"太府少卿郦孝裕","1","1","2"
"尚书左民郎中薛","1","1","2"
"书左民郎中薛叔","1","1","2"
"左民郎中薛叔昭","1","1","2"
"司州治中崔龙子","1","1","2"
"清都尹丞李道隆","1","1","2"
"成安令高子彻等","1","1","2"
"世祖命纳光第二","1","1","2"
"祖命纳光第二女","1","1","2"
"周将张掖公宇文","1","1","2"
"将张掖公宇文桀","1","1","2"
"中州刺史梁士彦","1","1","2"
"开府司水大夫梁","1","1","2"
"府司水大夫梁景","1","1","2"
"司水大夫梁景兴","1","1","2"
"水大夫梁景兴等","1","1","2"
"统戎等镇戍十三","1","1","2"
"戎等镇戍十三所","1","1","2"
"柱国纥干广略围","1","1","2"
"国纥干广略围宜","1","1","2"
"纥干广略围宜阳","1","1","2"
"赠腾父机使持节","1","1","2"
"武定六年四月薨","1","1","2"
"都督冀定等五州","1","1","2"
"督冀定等五州诸","1","1","2"
"冀定等五州诸军","1","1","2"
"定等五州诸军事","1","1","2"
"都督冀定瀛沧怀","1","1","2"
"督冀定瀛沧怀五","1","1","2"
"冀定瀛沧怀五州","1","1","2"
"定瀛沧怀五州诸","1","1","2"
"瀛沧怀五州诸军","1","1","2"
"沧怀五州诸军事","1","1","2"
"定幽恒肆四州诸","1","1","2"
"幽恒肆四州诸军","1","1","2"
"恒肆四州诸军事","1","1","2"
"都督冀定瀛幽安","1","1","2"
"督冀定瀛幽安五","1","1","2"
"冀定瀛幽安五州","1","1","2"
"定瀛幽安五州诸","1","1","2"
"瀛幽安五州诸军","1","1","2"
"肆恒云朔五州军","1","1","2"
"恒云朔五州军事","1","1","2"
"都督朔瀛赵幽安","1","1","2"
"督朔瀛赵幽安五","1","1","2"
"朔瀛赵幽安五州","1","1","2"
"瀛赵幽安五州诸","1","1","2"
"赵幽安五州诸军","1","1","2"
"沧十州士卒十万","1","1","2"
"十州士卒十万人","1","1","2"
"都督青徐胶三州","1","1","2"
"督青徐胶三州军","1","1","2"
"青徐胶三州军事","1","1","2"
"前西兖州刺史乙","1","1","2"
"西兖州刺史乙瑗","1","1","2"
"谯郡太守辛景威","1","1","2"
"时梁州刺史鹿永","1","1","2"
"梁州刺史鹿永吉","1","1","2"
"西魏遣博陵王元","1","1","2"
"魏遣博陵王元约","1","1","2"
"初随荆州刺史贺","1","1","2"
"随荆州刺史贺拔","1","1","2"
"荆州刺史贺拔胜","1","1","2"
"赠青齐二州军事","1","1","2"
"封循义汾阴县侯","1","1","2"
"正平四郡大都督","1","1","2"
"朱兆立魏长广王","1","1","2"
"赠晋太华三州诸","1","1","2"
"晋太华三州诸军","1","1","2"
"太华三州诸军事","1","1","2"
"赠瀛沧幽三州军","1","1","2"
"瀛沧幽三州军事","1","1","2"
"都督沧恒二州军","1","1","2"
"督沧恒二州军事","1","1","2"
"魏河间王元琛率","1","1","2"
"河间王元琛率众","1","1","2"
"间王元琛率众救","1","1","2"
"战功赏帛五十匹","1","1","2"
"豫州防城大都督","1","1","2"
"勋累迁安东将军","1","1","2"
"冀定瀛相殷幽六","1","1","2"
"定瀛相殷幽六州","1","1","2"
"瀛相殷幽六州诸","1","1","2"
"相殷幽六州诸军","1","1","2"
"殷幽六州诸军事","1","1","2"
"都督沧冀州诸军","1","1","2"
"督沧冀州诸军事","1","1","2"
"都督冀殷瀛三州","1","1","2"
"督冀殷瀛三州诸","1","1","2"
"冀殷瀛三州诸军","1","1","2"
"殷瀛三州诸军事","1","1","2"
"诏赠缣布五百匹","1","1","2"
"督定冀殷幽四州","1","1","2"
"定冀殷幽四州诸","1","1","2"
"冀殷幽四州诸军","1","1","2"
"殷幽四州诸军事","1","1","2"
"文伟行东雍州事","1","1","2"
"都督定瀛殷三州","1","1","2"
"督定瀛殷三州军","1","1","2"
"定瀛殷三州军事","1","1","2"
"都督幽平二州军","1","1","2"
"督幽平二州军事","1","1","2"
"后行南营州刺史","1","1","2"
"仪同开府行参军","1","1","2"
"寻除左光禄大夫","1","1","2"
"尚书令李崇北伐","1","1","2"
"军功赐爵临清县","1","1","2"
"功赐爵临清县男","1","1","2"
"河阳道行台左丞","1","1","2"
"外府功曹参军事","1","1","2"
"赵国李氏口诵陈","1","1","2"
"国李氏口诵陈思","1","1","2"
"李氏口诵陈思王","1","1","2"
"氏口诵陈思王诗","1","1","2"
"大都督十州诸军","1","1","2"
"都督十州诸军事","1","1","2"
"时梁太尉王僧辩","1","1","2"
"所著文章十四卷","1","1","2"
"除子华仁州刺史","1","1","2"
"叔元襄城郡太守","1","1","2"
"叔略南营州录事","1","1","2"
"略南营州录事参","1","1","2"
"南营州录事参军","1","1","2"
"晋州车骑府长史","1","1","2"
"封乐安郡开国公","1","1","2"
"封兴势县开国伯","1","1","2"
"豫州道行台仆射","1","1","2"
"行军总管崔彦睦","1","1","2"
"军总管崔彦睦所","1","1","2"
"总管崔彦睦所杀","1","1","2"
"贺拔胜荆州开府","1","1","2"
"拔胜荆州开府长","1","1","2"
"胜荆州开府长史","1","1","2"
"加银青光禄大夫","1","1","2"
"散骑常侍中书侍","2","0","2"
"骑常侍中书侍郎","2","0","2"
"常侍中书侍郎李","2","0","2"
"事黄门侍郎李孝","1","1","2"
"黄门侍郎李孝贞","1","1","2"
"事黄门侍郎卢思","1","1","2"
"黄门侍郎卢思道","1","1","2"
"通直散骑常侍中","2","0","2"
"直散骑常侍中书","2","0","2"
"中书舍人高行恭","1","1","2"
"尚书左外兵郎中","1","1","2"
"瀛州秀才马敬德","1","1","2"
"洛州秀才傅怀德","1","1","2"
"怀州秀才古道子","1","1","2"
"广平郡孝廉李汉","1","1","2"
"平郡孝廉李汉子","1","1","2"
"渤海郡孝廉鲍长","1","1","2"
"阳平郡孝廉景孙","1","1","2"
"前梁州府主簿王","1","1","2"
"梁州府主簿王九","1","1","2"
"州府主簿王九元","1","1","2"
"前开府水曹参军","1","1","2"
"开府水曹参军周","1","1","2"
"府水曹参军周子","1","1","2"
"水曹参军周子深","1","1","2"
"曹参军周子深等","1","1","2"
"参军周子深等十","1","1","2"
"军周子深等十一","1","1","2"
"周子深等十一人","1","1","2"
"武平元年春正月","1","1","2"
"宜州刺史穆提婆","1","1","2"
"犬马鸡鹰多食县","1","1","2"
"马鸡鹰多食县干","1","1","2"
"除本州平北府长","1","1","2"
"本州平北府长流","1","1","2"
"州平北府长流参","1","1","2"
"平北府长流参军","1","1","2"
"大行台仓曹郎中","1","1","2"
"有什么遗憾的了","0","2","2"
"作臣子的就应该","0","2","2"
"臣子的就应该这","0","2","2"
"子的就应该这样","0","2","2"
"亲自拉着他的手","0","2","2"
"自拉着他的手说","0","2","2"
"像他所说的那样","0","2","2"
"事偷偷地告诉了","0","2","2"
"逭又是王的功劳","0","2","2"
"实际上是由于他","0","2","2"
"际上是由于他的","0","2","2"
"上是由于他的疾","0","2","2"
"是由于他的疾病","0","2","2"
"预测吉凶的人说","0","2","2"
"朝廷听从了他的","0","2","2"
"廷听从了他的意","0","2","2"
"向高祖作了报告","0","2","2"
"马没有受到损失","0","2","2"
"采纳了他的意见","0","2","2"
"受到当时人的鄙","0","2","2"
"到当时人的鄙弃","0","2","2"
"很久才苏醒过来","0","2","2"
"演奏铙歌的军乐","0","2","2"
"奏铙歌的军乐队","0","2","2"
"定居在北方边地","0","2","2"
"向神武作了报告","0","2","2"
"不是我们的对手","0","2","2"
"腾认为朝廷隔绝","0","2","2"
"天柱大将军之职","0","2","2"
"带着尔朱荣的妻","0","2","2"
"费也头人纥豆陵","0","2","2"
"也头人纥豆陵伊","0","2","2"
"头人纥豆陵伊利","0","2","2"
"清河王为大司马","0","2","2"
"神武从晋阳出发","0","2","2"
"州刺史可朱浑道","0","2","2"
"督中外诸军事职","0","2","2"
"能与侯景抗衡的","0","2","2"
"崔暹为御史中尉","0","2","2"
"有见识的人认为","0","2","2"
"率本州归附魏国","0","2","2"
"冀州的渤海长乐","0","2","2"
"州的渤海长乐安","0","2","2"
"的渤海长乐安德","0","2","2"
"派遣兼太尉彭城","0","2","2"
"遣兼太尉彭城王","0","2","2"
"兼太尉彭城王元","0","2","2"
"太尉彭城王元韶","0","2","2"
"兼司空敬显俊手","0","2","2"
"司空敬显俊手捧","0","2","2"
"丽派遣使者朝见","0","2","2"
"不再有等级差别","0","2","2"
"下韶书分别派遣","0","2","2"
"茹茹国派遣使者","0","2","2"
"茹国派遣使者朝","0","2","2"
