"N-gram","新唐书","新唐书翻译","Total"
"冀氏行营攻","1","1","2"
"氏行营攻讨","1","1","2"
"晋州刺史李","1","1","2"
"州刺史李丕","1","1","2"
"度副大使杜","1","1","2"
"道节度使郑","1","1","2"
"节度使郑肃","1","1","2"
"兵部侍郎白","1","1","2"
"部侍郎白敏","1","1","2"
"侍郎白敏中","1","1","2"
"判度支卢商","1","1","2"
"判度支崔元","1","1","2"
"度支崔元式","1","1","2"
"户部侍郎韦","1","1","2"
"部侍郎韦琮","1","1","2"
"判度支周墀","1","1","2"
"铁转运使马","1","1","2"
"转运使马植","1","1","2"
"判度支崔龟","1","1","2"
"节度使张直","1","1","2"
"度使张直方","1","1","2"
"衙将张允伸","1","1","2"
"节度使李安","1","1","2"
"度使李安业","1","1","2"
"东节度使李","1","1","2"
"节度使李拭","1","1","2"
"平夏党项行","1","1","2"
"夏党项行营","1","1","2"
"党项行营兵","1","1","2"
"项行营兵马","1","1","2"
"沙州人张义","1","1","2"
"州人张义潮","1","1","2"
"廓十一州归","1","1","2"
"铁转运使裴","1","1","2"
"转运使裴休","1","1","2"
"德军节度副","1","1","2"
"度副大使王","1","1","2"
"副大使王绍","1","1","2"
"大使王绍鼎","1","1","2"
"兵部侍郎刘","1","1","2"
"部侍郎刘崇","1","1","2"
"侍郎刘崇望","1","1","2"
"苏州刺史杜","1","1","2"
"州刺史杜孺","1","1","2"
"刺史杜孺休","1","1","2"
"户部尚书郑","1","1","2"
"部尚书郑延","1","1","2"
"尚书郑延昌","1","1","2"
"昌中书侍郎","2","0","2"
"散骑常侍郑","1","1","2"
"骑常侍郑綮","1","1","2"
"御史大夫徐","1","1","2"
"史大夫徐彦","1","1","2"
"大夫徐彦若","1","1","2"
"前护国军节","1","1","2"
"度使崔胤中","2","0","2"
"使崔胤中书","2","0","2"
"崔胤中书侍","2","0","2"
"胤中书侍郎","2","0","2"
"太子詹事马","1","1","2"
"子詹事马道","1","1","2"
"詹事马道殷","1","1","2"
"将作监许岩","1","1","2"
"作监许岩士","1","1","2"
"嗣延王戒丕","2","0","2"
"节度使张琏","1","1","2"
"凤翔西北行","1","1","2"
"翔西北行营","1","1","2"
"西北行营招","1","1","2"
"北行营招讨","1","1","2"
"光化元年正","1","1","2"
"化元年正月","1","1","2"
"博节度使罗","1","1","2"
"节度使罗弘","1","1","2"
"度使罗弘信","1","1","2"
"刺史陈岌叛","2","0","2"
"史陈岌叛附","2","0","2"
"兵部尚书陆","1","1","2"
"部尚书陆扆","2","0","2"
"军节度使拓","1","1","2"
"节度使拓拔","1","1","2"
"度使拓拔思","1","1","2"
"使拓拔思恭","1","1","2"
"拓拔思恭叛","1","1","2"
"州刺史陈璋","1","1","2"
"州刺史陈询","1","1","2"
"刺史陈询叛","1","1","2"
"吏部侍郎杨","1","1","2"
"部侍郎杨涉","1","1","2"
"静海军节度","1","1","2"
"军节度使独","1","1","2"
"节度使独孤","1","1","2"
"度使独孤损","1","1","2"
"左仆射崔远","1","1","2"
"吏部尚书陆","1","1","2"
"工部尚书王","1","1","2"
"部尚书王溥","1","1","2"
"司空致仕裴","1","1","2"
"空致仕裴贽","1","1","2"
"太子太保致","1","1","2"
"子太保致仕","1","1","2"
"太保致仕赵","1","1","2"
"保致仕赵崇","1","1","2"
"兵部侍郎王","1","1","2"
"部侍郎王赞","1","1","2"
"军节度使高","1","1","2"
"节度使高彦","1","1","2"
"太宗文德顺","1","1","2"
"宗文德顺圣","1","1","2"
"顺圣皇后长","1","1","2"
"圣皇后长孙","1","1","2"
"河南洛阳人","2","0","2"
"太宗贤妃徐","1","1","2"
"宗贤妃徐惠","1","1","2"
"募四方骁勇","1","1","2"
"长安恶少年","1","1","2"
"安恶少年二","1","1","2"
"恶少年二千","1","1","2"
"少年二千人","1","1","2"
"左右长林门","1","1","2"
"少补左司御","1","1","2"
"补左司御兵","1","1","2"
"左司御兵曹","1","1","2"
"司御兵曹参","1","1","2"
"御兵曹参军","1","1","2"
"伪将雷长颍","1","1","2"
"遣将王雄诞","2","0","2"
"鹰扬府郎将","1","1","2"
"丞相府司马","1","1","2"
"赠相州刺史","1","1","2"
"追改郯国公","1","1","2"
"幽州总管罗","1","1","2"
"州总管罗艺","1","1","2"
"总管罗艺引","1","1","2"
"李靖讨吐谷","2","0","2"
"靖讨吐谷浑","2","0","2"
"君集积石道","2","0","2"
"集积石道行","2","0","2"
"君集刻石纪","1","1","2"
"集刻石纪功","1","1","2"
"配享太宗庙","2","0","2"
"享太宗庙廷","2","0","2"
"齐州临淄人","2","0","2"
"事中王敬业","1","1","2"
"著作郎殷闻","1","1","2"
"作郎殷闻礼","1","1","2"
"郎殷闻礼主","1","1","2"
"舍人颜师古","1","1","2"
"人颜师古主","1","1","2"
"大理卿崔善","1","1","2"
"中书舍人孔","1","1","2"
"书舍人孔绍","1","1","2"
"舍人孔绍安","1","1","2"
"太子洗马萧","1","1","2"
"子洗马萧德","1","1","2"
"洗马萧德言","1","1","2"
"马萧德言主","1","1","2"
"吏部郎中祖","1","1","2"
"部郎中祖孝","1","1","2"
"郎中祖孝孙","1","1","2"
"秘书丞魏征","1","1","2"
"书丞魏征主","1","1","2"
"事中欧阳询","1","1","2"
"文学姚思廉","1","1","2"
"学姚思廉主","1","1","2"
"侍中陈叔达","1","1","2"
"镂方道总管","1","1","2"
"赠太子少保","1","1","2"
"加修文馆大","1","1","2"
"修文馆大学","1","1","2"
"文馆大学士","1","1","2"
"特进同中书","1","1","2"
"赠扬州大都","1","1","2"
"赠太子太保","1","1","2"
"华州华阴人","1","1","2"
"襄邑恭王神","1","1","2"
"邑恭王神符","1","1","2"
"恭王神符五","1","1","2"
"王神符五世","1","1","2"
"神符五世孙","1","1","2"
"租地安辑户","1","1","2"
"地安辑户口","1","1","2"
"安辑户口使","1","1","2"
"四镇都知兵","1","1","2"
"镇都知兵马","1","1","2"
"范阳大都督","1","1","2"
"阳大都督府","1","1","2"
"陇西成纪人","1","1","2"
"山西河东慰","1","1","2"
"西河东慰抚","1","1","2"
"河东慰抚大","1","1","2"
"东慰抚大使","1","1","2"
"齐州都督王","1","1","2"
"州都督王薄","1","1","2"
"高宗天皇大","1","1","2"
"宗天皇大圣","1","1","2"
"柳奭中书令","2","0","2"
"功后官五品","2","0","2"
"后官五品者","2","0","2"
"品上爵一等","2","0","2"
"顺圣皇后武","2","0","2"
"圣皇后武氏","2","0","2"
"右史沈君谅","1","1","2"
"司属卿武重","1","1","2"
"属卿武重规","1","1","2"
"天兵中道大","1","1","2"
"兵中道大总","1","1","2"
"中道大总管","1","1","2"
"天兵西道前","1","1","2"
"兵西道前军","1","1","2"
"西道前军总","1","1","2"
"幽州都督张","1","1","2"
"州都督张仁","1","1","2"
"天兵东道总","1","1","2"
"兵东道总管","1","1","2"
"卫大将军阎","1","1","2"
"大将军阎敬","1","1","2"
"将军阎敬容","1","1","2"
"大大圣大昭","2","0","2"
"部尚书韦安","1","1","2"
"尚书韦安石","1","1","2"
"子右庶子李","1","1","2"
"右庶子李怀","1","1","2"
"庶子李怀远","1","1","2"
"都督唐休璟","2","0","2"
"道大圣大明","2","0","2"
"大圣大明孝","2","0","2"
"圣大明孝皇","2","0","2"
"大明孝皇帝","2","0","2"
"吏部尚书王","1","1","2"
"部侍郎李元","1","1","2"
"曰开元天宝","2","0","2"
"节度使崔圆","1","1","2"
"宪部侍郎房","1","1","2"
"文明武德大","2","0","2"
"明武德大圣","2","0","2"
"武德大圣大","2","0","2"
"德大圣大宣","2","0","2"
"大圣大宣孝","2","0","2"
"圣大宣孝皇","2","0","2"
"大宣孝皇帝","2","0","2"
"州刺史成公","1","1","2"
"刺史成公意","1","1","2"
"睿文孝武皇","2","0","2"
"文孝武皇帝","2","0","2"
"李光弼袁晁","2","0","2"
"光弼袁晁战","2","0","2"
"方兵马使郭","1","1","2"
"军节度使路","1","1","2"
"湖南兵马使","1","1","2"
"南兵马使臧","1","1","2"
"团练使崔灌","1","1","2"
"原节度使马","1","1","2"
"节度使马璘","2","0","2"
"度使马璘吐","2","0","2"
"使马璘吐蕃","2","0","2"
"马璘吐蕃战","2","0","2"
"节度使李承","1","1","2"
"度使李承昭","1","1","2"
"十一月壬子","2","0","2"
"道节度使张","1","1","2"
"度使张献恭","1","1","2"
"宁吐蕃战西","2","0","2"
"吐蕃战西山","2","0","2"
"代州刺史张","1","1","2"
"州刺史张光","1","1","2"
"刺史张光晟","1","1","2"
"马燧田悦战","2","0","2"
"大将军吕希","1","1","2"
"将军吕希倩","1","1","2"
"章武大圣神","2","0","2"
"武大圣神孝","2","0","2"
"大圣神孝皇","2","0","2"
"圣神孝皇帝","2","0","2"
"睿武昭愍孝","2","0","2"
"武昭愍孝皇","2","0","2"
"昭愍孝皇帝","2","0","2"
"子皇帝位太","2","0","2"
"元圣昭献孝","2","0","2"
"圣昭献孝皇","2","0","2"
"昭献孝皇帝","2","0","2"
"道昭肃孝皇","2","0","2"
"昭肃孝皇帝","2","0","2"
"元圣明成武","2","0","2"
"圣明成武献","2","0","2"
"圣穆景文孝","2","0","2"
"穆景文孝皇","2","0","2"
"景文孝皇帝","2","0","2"
"杨行密陷常","2","0","2"
"行密陷常州","2","0","2"
"前昭义军节","1","1","2"
"节度使李罕","1","1","2"
"兵曹杜行敏","1","1","2"
"将军田仁会","1","1","2"
"军田仁会诬","1","1","2"
"田仁会诬奏","1","1","2"
"仁会诬奏御","1","1","2"
"会诬奏御史","1","1","2"
"诬奏御史张","1","1","2"
"奏御史张仁","1","1","2"
"炎见裴行俭","1","1","2"
"见裴行俭破","1","1","2"
"裴行俭破突","1","1","2"
"行俭破突厥","1","1","2"
"伏念等五十","1","1","2"
"前率府仓曹","1","1","2"
"仓曹参军曲","1","1","2"
"曹参军曲元","1","1","2"
"参军曲元衡","1","1","2"
"陕州硖石人","1","1","2"
"梁山诡称婚","1","1","2"
"山诡称婚集","1","1","2"
"二十五年卒","1","1","2"
"瑰明晓法令","1","1","2"
"秘书员外监","1","1","2"
"谯王重福死","1","1","2"
"开府王毛仲","1","1","2"
"龙武将军葛","1","1","2"
"武将军葛福","1","1","2"
"将军葛福顺","1","1","2"
"军葛福顺相","1","1","2"
"右拾遗内供","1","1","2"
"拾遗内供奉","1","1","2"
"部尚书苏颋","1","1","2"
"部尚书韦抗","1","1","2"
"工部尚书卢","1","1","2"
"散骑常侍徐","1","1","2"
"骑常侍徐坚","1","1","2"
"州刺史崔琳","1","1","2"
"荆州长史韦","1","1","2"
"州长史韦虚","1","1","2"
"长史韦虚心","1","1","2"
"郑州刺史贾","1","1","2"
"州刺史贾曾","1","1","2"
"刺史王丘分","1","1","2"
"李弼等八人","1","1","2"
"柱国大将军","1","1","2"
"复高祖姓李","1","1","2"
"陇二州刺史","1","1","2"
"荥阳楼烦二","1","1","2"
"阳楼烦二郡","1","1","2"
"楼烦二郡太","1","1","2"
"烦二郡太守","1","1","2"
"猜忌杀戮大","1","1","2"
"忌杀戮大臣","1","1","2"
"马邑太守王","1","1","2"
"邑太守王仁","1","1","2"
"太守王仁恭","1","1","2"
"高阳历山飞","1","1","2"
"炀帝南游江","1","1","2"
"帝南游江都","1","1","2"
"晋阳令刘文","2","0","2"
"阳令刘文静","2","0","2"
"高祖留守太","1","1","2"
"祖留守太原","1","1","2"
"虎贲郎将王","1","1","2"
"贲郎将王威","1","1","2"
"牙郎将高君","1","1","2"
"郎将高君雅","1","1","2"
"将高君雅见","1","1","2"
"开阳府司马","1","1","2"
"阳府司马刘","1","1","2"
"府司马刘政","1","1","2"
"司马刘政会","1","1","2"
"开大将军府","2","0","2"
"左军大都督","2","0","2"
"右军大都督","2","0","2"
"虎牙郎将宋","1","1","2"
"牙郎将宋老","1","1","2"
"郎将宋老生","1","1","2"
"鹰扬府司马","1","1","2"
"扬府司马李","1","1","2"
"府司马李轨","1","1","2"
"卫大将军屈","1","1","2"
"大将军屈突","1","1","2"
"将军屈突通","1","1","2"
"敦煌公世民","2","0","2"
"留守卫文升","1","1","2"
"守卫文升等","1","1","2"
"十一月丙辰","2","0","2"
"主符郎宋公","1","1","2"
"符郎宋公弼","1","1","2"
"郎宋公弼收","1","1","2"
"高祖入京师","2","0","2"
"大都督内外","1","1","2"
"都督内外诸","1","1","2"
"督内外诸军","1","1","2"
"内外诸军事","1","1","2"
"徙封秦国公","2","0","2"
"常卿郑元","2","0","2"
"使者马元规","1","1","2"
"徙封赵国公","2","0","2"
"屯卫将军宇","1","1","2"
"将军宇文化","1","1","2"
"置丞相等官","1","1","2"
"部尚书萧造","1","1","2"
"司农少卿裴","1","1","2"
"武德元年五","1","1","2"
"德元年五月","1","1","2"
"留守元文都","1","1","2"
"卫大将军王","1","1","2"
"大将军王世","1","1","2"
"将军王世充","1","1","2"
"军王世充立","1","1","2"
"王世充立越","1","1","2"
"世充立越王","1","1","2"
"民部尚书萧","1","1","2"
"司录参军窦","1","1","2"
"录参军窦威","1","1","2"
"建成皇太子","2","0","2"
"秦王世民西","2","0","2"
"王世民西讨","2","0","2"
"世民西讨元","2","0","2"
"民西讨元帅","2","0","2"
"太仆卿宇文","1","1","2"
"仆卿宇文明","1","1","2"
"卿宇文明达","1","1","2"
"黄门侍郎陈","1","1","2"
"门侍郎陈叔","1","1","2"
"侍郎陈叔达","1","1","2"
"将作大匠窦","1","1","2"
"作大匠窦抗","1","1","2"
"岩州刺史王","1","1","2"
"刺史王德仁","1","1","2"
"史王德仁杀","1","1","2"
"招慰使宇文","1","1","2"
"慰使宇文明","1","1","2"
"使宇文明达","1","1","2"
"宇文明达反","1","1","2"
"秦州总管窦","1","1","2"
"州总管窦轨","1","1","2"
"刺史吕子臧","1","1","2"
"商州刺史泉","1","1","2"
"州刺史泉彦","1","1","2"
"刺史泉彦宗","1","1","2"
"凉王李轨反","1","1","2"
"秦王世民败","2","0","2"
"行军总管赵","1","1","2"
"军总管赵慈","1","1","2"
"总管赵慈景","1","1","2"
"管赵慈景攻","1","1","2"
"秦王世民俘","2","0","2"
"光禄卿李密","1","1","2"
"禄卿李密反","1","1","2"
"石四州贾胡","1","1","2"
"四州贾胡堡","1","1","2"
"总管陈君宾","1","1","2"
"御史大夫段","1","1","2"
"史大夫段确","1","1","2"
"屯卫将军何","1","1","2"
"卫将军何潘","1","1","2"
"将军何潘仁","1","1","2"
"骁骑将军赵","1","1","2"
"骑将军赵钦","1","1","2"
"陟州刺史李","1","1","2"
"州刺史李育","1","1","2"
"刺史李育德","1","1","2"
"窦建德陷赵","2","0","2"
"建德陷赵州","2","0","2"
"粲杀段确反","1","1","2"
"总管张善相","1","1","2"
"总管袁子干","1","1","2"
"户部尚书刘","1","1","2"
"部尚书刘文","1","1","2"
"尚书刘文静","1","1","2"
"卫大将军姜","1","1","2"
"大将军姜宝","1","1","2"
"将军姜宝谊","1","1","2"
"总管张志昂","1","1","2"
"州刺史梁礼","1","1","2"
"工部尚书独","1","1","2"
"尚书独孤怀","1","1","2"
"书独孤怀恩","1","1","2"
"内史侍郎唐","1","1","2"
"史侍郎唐俭","1","1","2"
"人吕崇茂反","1","1","2"
"窦建德陷黎","2","0","2"
"总管李世勣","2","0","2"
"独孤怀恩谋","1","1","2"
"孤怀恩谋反","1","1","2"
"检校隰州总","1","1","2"
"校隰州总管","1","1","2"
"隰州总管刘","1","1","2"
"州总管刘师","1","1","2"
"总管刘师善","1","1","2"
"管刘师善谋","1","1","2"
"刘师善谋反","1","1","2"
"中书侍郎封","1","1","2"
"书侍郎封德","1","1","2"
"侍郎封德彝","1","1","2"
"封德彝中书","2","0","2"
"德彝中书令","2","0","2"
"总管雷四郎","1","1","2"
"秦王世民刘","2","0","2"
"显州长史田","1","1","2"
"行军总管段","1","1","2"
"军总管段德","1","1","2"
"瓜州刺史贺","1","1","2"
"州刺史贺拔","1","1","2"
"刺史贺拔行","1","1","2"
"史贺拔行威","1","1","2"
"贺拔行威反","1","1","2"
"四年正月辛","2","0","2"
"车骑将军董","1","1","2"
"骑将军董阿","1","1","2"
"将军董阿兴","1","1","2"
"太常少卿李","1","1","2"
"常少卿李仲","1","1","2"
"少卿李仲文","1","1","2"
"卿李仲文谋","1","1","2"
"李仲文谋反","1","1","2"
"代州总管府","1","1","2"
"封宜都郡王","1","1","2"
"刺史郭志安","1","1","2"
"行军总管卢","1","1","2"
"军总管卢君","1","1","2"
"总管卢君谔","1","1","2"
"大将军长孙","1","1","2"
"将军长孙顺","1","1","2"
"军长孙顺德","1","1","2"
"将军王君廓","1","1","2"
"营州人石世","1","1","2"
"总管晋文衍","1","1","2"
"复天下一年","2","0","2"
"戴州刺史孟","1","1","2"
"魏州刺史权","1","1","2"
"州刺史权威","1","1","2"
"贝州刺史戴","1","1","2"
"州刺史戴元","1","1","2"
"刺史戴元祥","1","1","2"
"总管王孝基","1","1","2"
"屯卫将军王","1","1","2"
"卫将军王行","1","1","2"
"将军王行敏","1","1","2"
"深州人崔元","1","1","2"
"州人崔元逊","1","1","2"
"人崔元逊杀","1","1","2"
"叛附刘黑闼","2","0","2"
"州总管徐圆","1","1","2"
"总管徐圆朗","1","1","2"
"管徐圆朗反","1","1","2"
"齐王元吉司","2","0","2"
"刘黑闼陷瀛","2","0","2"
"黑闼陷瀛州","2","0","2"
"刺史卢士睿","1","1","2"
"毛州人董灯","1","1","2"
"州人董灯明","1","1","2"
"人董灯明杀","1","1","2"
"刺史赵元恺","1","1","2"
"郡王孝恭败","2","0","2"
"总管李玄通","1","1","2"
"杞州人周文","1","1","2"
"州人周文举","1","1","2"
"人周文举杀","1","1","2"
"刺史王孝矩","1","1","2"
"左武候将军","2","0","2"
"王元吉讨黑","2","0","2"
"元吉讨黑闼","2","0","2"
"总管潘道毅","1","1","2"
"刺史窦务本","1","1","2"
"东盐州治中","1","1","2"
"盐州治中王","1","1","2"
"州治中王才","1","1","2"
"治中王才艺","1","1","2"
"中王才艺杀","1","1","2"
"州人杀刺史","2","0","2"
"刺史独孤彻","1","1","2"
"刘黑闼陷洺","2","0","2"
"总管罗士信","1","1","2"
"汴州总管王","1","1","2"
"州总管王要","1","1","2"
"总管王要汉","1","1","2"
"蔚州总管高","1","1","2"
"州总管高开","1","1","2"
"总管高开道","1","1","2"
"管高开道反","1","1","2"
"刺史慕容孝","1","1","2"
"史慕容孝干","1","1","2"
"代州总管李","1","1","2"
"州总管李大","1","1","2"
"总管李大恩","1","1","2"
"瓜州人王干","1","1","2"
"州人王干杀","1","1","2"
"车骑将军元","1","1","2"
"瓜州道行军","1","1","2"
"岷州总管李","1","1","2"
"州总管李长","1","1","2"
"总管李长卿","1","1","2"
"淮阳郡王道","2","0","2"
"阳郡王道玄","2","0","2"
"北道行军总","1","1","2"
"州叛附黑闼","2","0","2"
"迁州人邓士","1","1","2"
"州人邓士政","1","1","2"
"人邓士政反","1","1","2"
"刺史李敬昂","1","1","2"
"吐谷浑寇岷","2","0","2"
"谷浑寇岷州","2","0","2"
"台左仆射窦","1","1","2"
"左仆射窦轨","1","1","2"
"灵州总管杨","1","1","2"
"州总管杨师","1","1","2"
"总管杨师道","1","1","2"
"洪州总管宇","1","1","2"
"州总管宇文","1","1","2"
"总管宇文歆","1","1","2"
"定州总管双","1","1","2"
"州总管双士","1","1","2"
"总管双士洛","1","1","2"
"骠骑将军魏","1","1","2"
"骑将军魏道","1","1","2"
"将军魏道仁","1","1","2"
"军将军安兴","1","1","2"
"将军安兴贵","1","1","2"
"刺史马匡武","1","1","2"
"东盐州人马","1","1","2"
"盐州人马君","1","1","2"
"州人马君德","1","1","2"
"贝州刺史许","1","1","2"
"州刺史许善","1","1","2"
"刺史许善护","1","1","2"
"观州刺史刘","1","1","2"
"州刺史刘君","1","1","2"
"刺史刘君会","1","1","2"
"刺史王公政","1","1","2"
"年正月己卯","2","0","2"
"州人王摩娑","1","1","2"
"人王摩娑反","1","1","2"
"骠骑将军卫","1","1","2"
"骑将军卫彦","1","1","2"
"将军卫彦讨","1","1","2"
"行军总管李","1","1","2"
"军总管李世","1","1","2"
"洪州总管张","1","1","2"
"州总管张善","1","1","2"
"总管张善安","1","1","2"
"管张善安反","1","1","2"
"南州刺史庞","1","1","2"
"州刺史庞孝","1","1","2"
"刺史庞孝泰","1","1","2"
"史庞孝泰反","1","1","2"
"吏部尚书赵","1","1","2"
"部尚书赵恭","1","1","2"
"尚书赵恭仁","1","1","2"
"检校凉州诸","1","1","2"
"校凉州诸军","1","1","2"
"凉州诸军事","1","1","2"
"刺史卢士良","1","1","2"
"驾窦伏明反","1","1","2"
"总管贺若怀","1","1","2"
"管贺若怀廓","1","1","2"
"秦王世民屯","2","0","2"
"淮南道行台","1","1","2"
"南道行台左","1","1","2"
"台左仆射辅","1","1","2"
"左仆射辅公","1","1","2"
"郡王孝恭讨","2","0","2"
"江州道行军","1","1","2"
"渝州人张大","1","1","2"
"州人张大智","1","1","2"
"人张大智反","1","1","2"
"广州都督刘","1","1","2"
"州都督刘世","1","1","2"
"州总管周法","1","1","2"
"总管周法明","1","1","2"
"邹州人邓同","1","1","2"
"州人邓同颖","1","1","2"
"人邓同颖杀","1","1","2"
"刺史李士衡","1","1","2"
"渔阳部将张","1","1","2"
"阳部将张金","1","1","2"
"部将张金树","1","1","2"
"将张金树杀","1","1","2"
"庆州都督杨","1","1","2"
"州都督杨文","1","1","2"
"都督杨文干","1","1","2"
"督杨文干反","1","1","2"
"总管秦武通","1","1","2"
"骠骑将军彭","1","1","2"
"骑将军彭武","1","1","2"
"将军彭武杰","1","1","2"
"刺史刘大俱","1","1","2"
"十二月丁卯","2","0","2"
"州行军总管","1","1","2"
"军总管张瑾","1","1","2"
"郓州都督张","1","1","2"
"州都督张德","1","1","2"
"都督张德政","1","1","2"
"行军长史温","1","1","2"
"军长史温彦","1","1","2"
"长史温彦博","1","1","2"
"九年正月甲","2","0","2"
"长乐郡王幼","2","0","2"
"乐郡王幼良","2","0","2"
"免民逋租宿","2","0","2"
"子右庶子高","1","1","2"
"右庶子高士","1","1","2"
"庶子高士廉","1","1","2"
"左庶子房玄","1","1","2"
"庶子房玄龄","1","1","2"
"萧瑀尚书左","2","0","2"
"瑀尚书左仆","2","0","2"
"太上皇徙居","2","0","2"
"上皇徙居大","2","0","2"
"皇徙居大安","2","0","2"
"徙居大安宫","2","0","2"
"太穆皇后窦","1","1","2"
"穆皇后窦氏","1","1","2"
"能济世安民","1","1","2"
"将军云定兴","1","1","2"
"人聪明英武","1","1","2"
"郡丞高德儒","1","1","2"
"败隋将段达","1","1","2"
"右翊卫大将","1","1","2"
"行军总管梁","1","1","2"
"军总管梁实","1","1","2"
"将军庞玉救","1","1","2"
"右武候大将","2","0","2"
"河北诸总管","1","1","2"
"击败宋金刚","1","1","2"
"黄金六千斤","1","1","2"
"左右十二卫","1","1","2"
"右十二卫大","1","1","2"
"十二卫大将","1","1","2"
"东宫显德殿","1","1","2"
"放宫女三千","2","0","2"
"宫女三千余","1","1","2"
"女三千余人","1","1","2"
"立中山郡王","1","1","2"
"山郡王承乾","2","0","2"
"十二月癸酉","2","0","2"
"子长沙郡王","1","1","2"
"贞观元年正","1","1","2"
"观元年正月","1","1","2"
"燕郡王李艺","1","1","2"
"仆射崔季舒","1","1","2"
"门侍郎郭遵","1","1","2"
"尚书右丞封","1","1","2"
"书右丞封孝","1","1","2"
"右丞封孝琰","1","1","2"
"太子少师萧","1","1","2"
"吏部尚书长","1","1","2"
"部尚书长孙","1","1","2"
"安州大都督","1","1","2"
"幽州都督王","1","1","2"
"州都督王君","1","1","2"
"都督王君廓","1","1","2"
"十二月壬午","2","0","2"
"利州都督李","1","1","2"
"州都督李孝","1","1","2"
"都督李孝常","1","1","2"
"武卫将军刘","1","1","2"
"卫将军刘德","1","1","2"
"将军刘德裕","1","1","2"
"军刘德裕谋","1","1","2"
"刘德裕谋反","1","1","2"
"二年正月辛","2","0","2"
"督李道彦败","2","0","2"
"部尚书李靖","1","1","2"
"关内道行军","1","1","2"
"内道行军大","1","1","2"
"朔方人梁洛","1","1","2"
"方人梁洛仁","1","1","2"
"人梁洛仁杀","1","1","2"
"辰州刺史裴","1","1","2"
"州刺史裴虔","1","1","2"
"刺史裴虔通","1","1","2"
"莱州刺史牛","1","1","2"
"州刺史牛方","1","1","2"
"刺史牛方裕","1","1","2"
"绛州刺史薛","1","1","2"
"州刺史薛世","1","1","2"
"刺史薛世良","1","1","2"
"广州长史唐","1","1","2"
"州长史唐奉","1","1","2"
"长史唐奉义","1","1","2"
"牙郎将高元","1","1","2"
"郎将高元礼","1","1","2"
"瀛州刺史卢","1","1","2"
"州刺史卢祖","1","1","2"
"刺史卢祖尚","1","1","2"
"黄门侍郎王","1","1","2"
"尚书右丞魏","1","1","2"
"胜州道行军","1","1","2"
"十一月庚申","2","0","2"
"州都督李世","1","1","2"
"通漠道行军","1","1","2"
"漠道行军总","1","1","2"
"金河道行军","1","1","2"
"河道行军总","1","1","2"
"大同道行军","1","1","2"
"同道行军总","1","1","2"
"幽州都督卫","1","1","2"
"州都督卫孝","1","1","2"
"都督卫孝节","1","1","2"
"恒安道行军","1","1","2"
"安道行军总","1","1","2"
"营州都督薛","1","1","2"
"州都督薛万","1","1","2"
"都督薛万淑","1","1","2"
"畅武道行军","1","1","2"
"武道行军总","1","1","2"
"百二十余万","1","1","2"
"武德殿北院","1","1","2"
"突厥颉利汗","2","0","2"
"发卒治洛阳","2","0","2"
"卒治洛阳宫","2","0","2"
"献获大安宫","2","0","2"
"大将军侯君","1","1","2"
"将军侯君集","1","1","2"
"君集兵部尚","2","0","2"
"集兵部尚书","2","0","2"
"隋人战亡者","2","0","2"
"大理丞张蕴","1","1","2"
"理丞张蕴古","1","1","2"
"卫将军李子","1","1","2"
"三州死罪下","2","0","2"
"七年正月戊","2","0","2"
"大将军张士","1","1","2"
"龚州道行军","1","1","2"
"行军总管讨","2","0","2"
"仪同三司长","1","1","2"
"同三司长孙","1","1","2"
"长孙忌司空","2","0","2"
"十二月甲寅","2","0","2"
"子父后者爵","2","0","2"
"父后者爵一","2","0","2"
"后者爵一级","2","0","2"
"吐谷浑寇凉","2","0","2"
"谷浑寇凉州","2","0","2"
"卫大将军段","1","1","2"
"大将军段志","1","1","2"
"将军段志玄","1","1","2"
"骁卫将军樊","1","1","2"
"卫将军樊兴","1","1","2"
"鸿胪丞赵德","1","1","2"
"胪丞赵德楷","1","1","2"
"鄯善道行军","1","1","2"
"善道行军总","1","1","2"
"州都督李大","1","1","2"
"都督李大亮","1","1","2"
"末道行军总","1","1","2"
"利州刺史高","1","1","2"
"州刺史高甑","1","1","2"
"刺史高甑生","1","1","2"
"泽道行军总","1","1","2"
"刺史孔长秀","1","1","2"
"泽道行军副","1","1","2"
"军副总管刘","1","1","2"
"副总管刘德","1","1","2"
"总管刘德敏","1","1","2"
"葬太武皇帝","1","1","2"
"年正月甲午","2","0","2"
"太常卿杨师","1","1","2"
"常卿杨师道","1","1","2"
"葬文德皇后","1","1","2"
"废明德宫玄","2","0","2"
"亳州老子庙","1","1","2"
"朝谋臣武将","1","1","2"
"夔州都督齐","1","1","2"
"州都督齐善","1","1","2"
"都督齐善行","1","1","2"
"部尚书高士","1","1","2"
"尚书高士廉","1","1","2"
"阔水道行军","1","1","2"
"行军总管牛","1","1","2"
"军总管牛进","1","1","2"
"总管牛进达","1","1","2"
"桂州都督张","1","1","2"
"州都督张宝","1","1","2"
"都督张宝德","1","1","2"
"交州都督李","1","1","2"
"州都督李道","1","1","2"
"将军上官怀","1","1","2"
"军上官怀仁","1","1","2"
"上官怀仁讨","1","1","2"
"州野蚕成茧","2","0","2"
"宿卫陵邑郎","1","1","2"
"卫陵邑郎将","1","1","2"
"中郎将阿史","1","1","2"
"阿史结社率","2","0","2"
"诏五品上言","2","0","2"
"十一月辛亥","2","0","2"
