"N-gram","新唐书","新唐书翻译","Total"
"行营西川都知兵马使","1","1","2"
"武昌军节度使牛僧孺","1","1","2"
"幽州卢龙军节度使杨","1","1","2"
"州卢龙军节度使杨志","1","1","2"
"卢龙军节度使杨志诚","1","1","2"
"幽州卢龙军大将史元","1","1","2"
"州卢龙军大将史元忠","1","1","2"
"山南西道节度使李宗","1","1","2"
"南西道节度使李宗闵","1","1","2"
"成德军节度使王廷凑","1","1","2"
"杀武宁军监军使王守","1","1","2"
"武宁军监军使王守涓","1","1","2"
"仇士良杀右金吾卫大","1","1","2"
"士良杀右金吾卫大将","1","1","2"
"良杀右金吾卫大将军","1","1","2"
"杀右金吾卫大将军韩","1","1","2"
"右金吾卫大将军韩约","1","1","2"
"山南西道节度使李固","1","1","2"
"南西道节度使李固言","1","1","2"
"右神策军护军中尉鱼","1","1","2"
"神策军护军中尉鱼弘","1","1","2"
"策军护军中尉鱼弘志","1","1","2"
"神策军护军中尉仇士","1","1","2"
"策军护军中尉仇士良","1","1","2"
"淮南节度副大使李绅","1","1","2"
"群臣上尊号曰仁圣文","2","0","2"
"臣上尊号曰仁圣文武","2","0","2"
"天德军行营副使石雄","1","1","2"
"晋绛行营节度使石雄","1","1","2"
"仁圣文武章天成功神","1","1","2"
"圣文武章天成功神德","1","1","2"
"文武章天成功神德明","1","1","2"
"武章天成功神德明道","1","1","2"
"章天成功神德明道大","1","1","2"
"天成功神德明道大孝","1","1","2"
"成功神德明道大孝皇","1","1","2"
"功神德明道大孝皇帝","1","1","2"
"盐州监军使杨玄价杀","1","1","2"
"诸道盐铁转运使夏侯","1","1","2"
"道盐铁转运使夏侯孜","1","1","2"
"左神策军护军中尉王","1","1","2"
"蔡州四面行营副都统","1","1","2"
"剑南西川节度副大使","1","1","2"
"山南西道节度使杨守","1","1","2"
"南西道节度使杨守厚","1","1","2"
"平卢军节度使王敬武","1","1","2"
"圣文睿德光武弘孝皇","1","1","2"
"文睿德光武弘孝皇帝","1","1","2"
"河东行营都招讨宣慰","1","1","2"
"东行营都招讨宣慰使","1","1","2"
"卢龙军节度使李匡威","1","1","2"
"南东川节度使顾彦朗","1","1","2"
"河东东面行营招讨使","1","1","2"
"剑南西川节度使陈敬","1","1","2"
"武定军节度使杨守忠","1","1","2"
"凤翔陇右节度使李茂","1","1","2"
"翔陇右节度使李茂贞","1","1","2"
"幽州卢龙军兵马留后","1","1","2"
"州卢龙军兵马留后李","1","1","2"
"卢龙军兵马留后李匡","1","1","2"
"龙军兵马留后李匡筹","1","1","2"
"剑南西川监军田令孜","1","1","2"
"武安军节度使邓处讷","1","1","2"
"昭义军节度使康君立","1","1","2"
"卢龙军节度使李匡筹","1","1","2"
"昌军节度使卢彦威杀","1","1","2"
"护国军节度使王重盈","1","1","2"
"静难军节度使王行瑜","1","1","2"
"匡国军节度使王行约","1","1","2"
"右神策军护军中尉骆","1","1","2"
"神策军护军中尉骆全","1","1","2"
"保大军节度使李思孝","1","1","2"
"定难军节度使李思谏","1","1","2"
"义武军节度使王处存","1","1","2"
"静江军节度使周元静","1","1","2"
"武泰军节度使王建肇","1","1","2"
"持节凤翔四面行营节","1","1","2"
"节凤翔四面行营节度","1","1","2"
"忠国军节度使李师悦","1","1","2"
"忠国军节度使李继徽","1","1","2"
"南东川节度使顾彦晖","1","1","2"
"州卢龙军节度使刘仁","1","1","2"
"卢龙军节度使刘仁恭","1","1","2"
"左右神策军中尉刘季","1","1","2"
"右神策军中尉刘季述","1","1","2"
"李茂贞硃全忠战武功","2","0","2"
"静难军节度使李继徽","1","1","2"
"难军节度使李继徽叛","1","1","2"
"清海军节度使徐彦若","1","1","2"
"昭武军节度使李继忠","1","1","2"
"山南西道节度使王万","1","1","2"
"南西道节度使王万弘","1","1","2"
"西道节度使王万弘叛","1","1","2"
"大军节度使李茂勋叛","1","1","2"
"右神策军护军中尉韩","1","1","2"
"神策军护军中尉韩全","1","1","2"
"策军护军中尉韩全诲","1","1","2"
"武贞军节度使雷彦威","1","1","2"
"卢军节度使王师范叛","1","1","2"
"尚书左仆射致仕张浚","1","1","2"
"静难军节度使杨崇本","1","1","2"
"难军节度使杨崇本会","1","1","2"
"戎昭军节度使冯行袭","1","1","2"
"忠义军节度使赵匡凝","1","1","2"
"匡国军节度使刘知俊","1","1","2"
"昭义军节度使丁会叛","1","1","2"
"壮士左卫副率封师进","1","1","2"
"左羽林大将军常元楷","1","1","2"
"右散骑常侍昭文馆学","1","1","2"
"散骑常侍昭文馆学士","1","1","2"
"骑常侍昭文馆学士贾","1","1","2"
"常侍昭文馆学士贾膺","1","1","2"
"侍昭文馆学士贾膺福","1","1","2"
"诏鸿胪少卿张俟德持","1","1","2"
"鸿胪少卿张俟德持节","1","1","2"
"胪少卿张俟德持节册","1","1","2"
"诏夔州总管赵郡王孝","1","1","2"
"夔州总管赵郡王孝恭","1","1","2"
"鸿胪卿宁长真举郁林","1","1","2"
"召相王府参军阎玄静","1","1","2"
"右御史中丞知大夫事","1","1","2"
"虎牙郎将公孙上哲战","1","1","2"
"渭北道行军记室参军","1","1","2"
"陕东道大行台考功郎","1","1","2"
"东道大行台考功郎中","1","1","2"
"陕东道大行台司勋郎","1","1","2"
"东道大行台司勋郎中","1","1","2"
"检校左翊卫鹰扬郎将","1","1","2"
"渭北道行军元帅府记","1","1","2"
"北道行军元帅府记室","1","1","2"
"遣中书侍郎岑文本敦","1","1","2"
"洛阳人李弘泰诬告太","1","1","2"
"阳人李弘泰诬告太尉","1","1","2"
"人李弘泰诬告太尉长","1","1","2"
"李弘泰诬告太尉长孙","1","1","2"
"按幽州都督屈突仲翔","2","0","2"
"褚遂良等元老大臣相","1","1","2"
"安息道大总管韦待价","1","1","2"
"息道大总管韦待价等","1","1","2"
"持节陇右诸军副大使","1","1","2"
"右威卫中郎将周庆立","1","1","2"
"冬官尚书裴行本等七","1","1","2"
"官尚书裴行本等七人","1","1","2"
"道州刺史李仁褒兄弟","1","1","2"
"清边道大总管武攸宜","1","1","2"
"沛王府长史皇甫公义","1","1","2"
"王府长史皇甫公义引","1","1","2"
"朔方道防御讨击大使","1","1","2"
"左右威卫将军王景耀","1","1","2"
"左司御率府胄曹参军","1","1","2"
"检校益州大都督长史","1","1","2"
"右羽林将军检校幽州","1","1","2"
"羽林将军检校幽州都","1","1","2"
"林将军检校幽州都督","1","1","2"
"济州刺史裴耀卿上书","1","1","2"
"朔方河东都统李国贞","1","1","2"
"本官同中书门下平章","1","1","2"
"右补阙内供奉郑钦说","1","1","2"
"闲厩使殿中监韦衢等","1","1","2"
"安西四镇节度副大使","1","1","2"
"滑汴节度使许叔冀战","1","1","2"
"荆南五道节度行营事","1","1","2"
"在天区毕宿北的五车","0","2","2"
"天区毕宿北的五车五","0","2","2"
"区毕宿北的五车五星","0","2","2"
"毕宿北的五车五星之","0","2","2"
"宿北的五车五星之间","0","2","2"
"北的五车五星之间出","0","2","2"
"的五车五星之间出现","0","2","2"
"五车五星之间出现彗","0","2","2"
"车五星之间出现彗星","0","2","2"
"蕃侯旅途食宿及旅行","0","2","2"
"侯旅途食宿及旅行所","0","2","2"
"旅途食宿及旅行所需","0","2","2"
"途食宿及旅行所需之","0","2","2"
"食宿及旅行所需之物","0","2","2"
"宿及旅行所需之物的","0","2","2"
"及旅行所需之物的各","0","2","2"
"旅行所需之物的各州","0","2","2"
"行所需之物的各州本","0","2","2"
"所需之物的各州本年","0","2","2"
"需之物的各州本年赋","0","2","2"
"之物的各州本年赋税","0","2","2"
"宗在太清宫举行受祭","0","2","2"
"享用祭品的朝献祭祀","0","2","2"
"受任同中书门下三品","0","2","2"
"左肃政台御史大夫蹇","0","2","2"
"肃政台御史大夫蹇味","0","2","2"
"政台御史大夫蹇味道","0","2","2"
"嗣加同凤阁鸾台三品","0","2","2"
"李迥秀加同凤阁鸾台","0","2","2"
"陆象先加同中书门下","0","2","2"
"州刺史姚元之任兵部","0","2","2"
"刺史姚元之任兵部尚","0","2","2"
"史姚元之任兵部尚书","0","2","2"
"军节度使崔胤任中书","0","2","2"
"节度使崔胤任中书侍","0","2","2"
"度使崔胤任中书侍郎","0","2","2"
"衢州刺史陈岌反叛依","0","2","2"
"州刺史陈岌反叛依附","0","2","2"
"派遣部将王雄诞讨伐","0","2","2"
"崔宁在西山打败吐蕃","0","2","2"
"宁在西山打败吐蕃军","0","2","2"
"秦王李世民任西讨元","0","2","2"
"王李世民任西讨元帅","0","2","2"
"李建成和秦王李世民","0","2","2"
"连累而失官去职的人","0","2","2"
"八十岁以上的老人赐","0","2","2"
"十岁以上的老人赐给","0","2","2"
"岁以上的老人赐给粮","0","2","2"
"以上的老人赐给粮食","0","2","2"
"的死罪以下罪犯减刑","0","2","2"
"州道行军总管率军讨","0","2","2"
"道行军总管率军讨伐","0","2","2"
"诏令五品以上官员议","0","2","2"
"李世责力与薛延陀军","0","2","2"
"免除齐州的劳役一年","0","2","2"
"太宗赐给所经过地方","0","2","2"
"宗赐给所经过地方的","0","2","2"
"赐给所经过地方的高","0","2","2"
"给所经过地方的高龄","0","2","2"
"所经过地方的高龄鳏","0","2","2"
"经过地方的高龄鳏寡","0","2","2"
"过地方的高龄鳏寡老","0","2","2"
"地方的高龄鳏寡老人","0","2","2"
"方的高龄鳏寡老人粮","0","2","2"
"的高龄鳏寡老人粮食","0","2","2"
"高龄鳏寡老人粮食布","0","2","2"
"龄鳏寡老人粮食布帛","0","2","2"
"任青丘道行军大总管","0","2","2"
"左骁卫大将军契絆何","0","2","2"
"封太宗谥号为文武大","0","2","2"
"太宗谥号为文武大圣","0","2","2"
"给八十岁以上的平民","0","2","2"
"右骁卫大将军契絆何","0","2","2"
"道行军总管进行讨伐","0","2","2"
"诏令文武官员议论政","0","2","2"
"令文武官员议论政事","0","2","2"
"派使臣讯察记录囚犯","0","2","2"
"年的租赋及应缴的布","0","2","2"
"的租赋及应缴的布帛","0","2","2"
"对死罪以下犯人减刑","0","2","2"
"五品以上官员勋级在","0","2","2"
"品以上官员勋级在其","0","2","2"
"以上官员勋级在其父","0","2","2"
"上官员勋级在其父以","0","2","2"
"官员勋级在其父以下","0","2","2"
"员勋级在其父以下者","0","2","2"
"勋级在其父以下者加","0","2","2"
"级在其父以下者加勋","0","2","2"
"在其父以下者加勋一","0","2","2"
"其父以下者加勋一级","0","2","2"
"百姓八十岁以上的老","0","2","2"
"姓八十岁以上的老人","0","2","2"
"被废为平民的原皇后","0","2","2"
"废为平民的原皇后王","0","2","2"
"为平民的原皇后王氏","0","2","2"
"给八十岁以上老人粮","0","2","2"
"十岁以上老人粮食布","0","2","2"
"岁以上老人粮食布帛","0","2","2"
"高宗自东都返回京城","0","2","2"
"任神兵道行军大总管","0","2","2"
"萧嗣业任扶余道行军","0","2","2"
"嗣业任扶余道行军总","0","2","2"
"业任扶余道行军总管","0","2","2"
"皇太子李弘代行处理","0","2","2"
"太子李弘代行处理国","0","2","2"
"子李弘代行处理国政","0","2","2"
"平民中八十岁以上的","0","2","2"
"民中八十岁以上的老","0","2","2"
"皇后武氏举行躬践蚕","0","2","2"
"武氏举行躬践蚕事的","0","2","2"
"氏举行躬践蚕事的典","0","2","2"
"举行躬践蚕事的典礼","0","2","2"
"诏令文武百官议论政","0","2","2"
"令文武百官议论政事","0","2","2"
"氏举行躬践蚕事典礼","0","2","2"
"刘仁轨任尚书左仆射","0","2","2"
"宗在籍田上举行躬践","0","2","2"
"在籍田上举行躬践农","0","2","2"
"在青海与吐蕃军交战","0","2","2"
"裴行俭任定襄道行军","0","2","2"
"行俭任定襄道行军大","0","2","2"
"俭任定襄道行军大总","0","2","2"
"皆加同中书门下三品","0","2","2"
"将军程务挺将其击败","0","2","2"
"将军程务挺任单于道","0","2","2"
"军程务挺任单于道安","0","2","2"
"程务挺任单于道安抚","0","2","2"
"务挺任单于道安抚大","0","2","2"
"挺任单于道安抚大使","0","2","2"
"州起兵讨伐武氏之乱","0","2","2"
"其前五代先祖鲁国公","0","2","2"
"武后因旱灾避离正殿","0","2","2"
"九品以上的京官议政","0","2","2"
"王本立加同凤阁鸾台","0","2","2"
"杀许王李素节之子李","0","2","2"
"官侍郎陆元方任鸾台","0","2","2"
"侍郎陆元方任鸾台侍","0","2","2"
"郎陆元方任鸾台侍郎","0","2","2"
"肃政台御史大夫杨再","0","2","2"
"政台御史大夫杨再思","0","2","2"
"武后到京城南郊祭祀","0","2","2"
"宗楚客加同凤阁鸾台","0","2","2"
"楚客加同凤阁鸾台平","0","2","2"
"客加同凤阁鸾台平章","0","2","2"
"娄师德任陇右诸军大","0","2","2"
"师德任陇右诸军大使","0","2","2"
"李峤加同凤阁鸾台平","0","2","2"
"峤加同凤阁鸾台平章","0","2","2"
"李峤加同中书门下三","0","2","2"
"峤加同中书门下三品","0","2","2"
"中宗因旱灾避离正殿","0","2","2"
"在西方天区出现彗星","0","2","2"
"不合法定规程的手书","0","2","2"
"合法定规程的手书墨","0","2","2"
"法定规程的手书墨敕","0","2","2"
"定规程的手书墨敕斜","0","2","2"
"规程的手书墨敕斜封","0","2","2"
"立温王李重茂为皇太","0","2","2"
"温王李重茂为皇太子","0","2","2"
"赐予宫廷内外官员以","0","2","2"
"予宫廷内外官员以及","0","2","2"
"在其父之下者勋官一","0","2","2"
"其父之下者勋官一级","0","2","2"
"岁以上老人下等州刺","0","2","2"
"以上老人下等州刺史","0","2","2"
"赐给随行侍从官布帛","0","2","2"
"加同紫微黄门平章事","0","2","2"
"宽免流放罪以下的犯","0","2","2"
"免流放罪以下的犯人","0","2","2"
"宗因旱灾讯察记录囚","0","2","2"
"赐给随行侍从官员布","0","2","2"
"给随行侍从官员布帛","0","2","2"
"任持节朔方军节度大","0","2","2"
"八十岁以上的贤德老","0","2","2"
"十岁以上的贤德老人","0","2","2"
"岁以上的贤德老人上","0","2","2"
"以上的贤德老人上等","0","2","2"
"九十岁以上老人授予","0","2","2"
"十岁以上老人授予上","0","2","2"
"岁以上老人授予上等","0","2","2"
"以上老人授予上等州","0","2","2"
"以拘禁劳役的犯人免","0","2","2"
"以下刑罚的罪犯免刑","0","2","2"
"派使臣赴各地考察并","0","2","2"
"使臣赴各地考察并降","0","2","2"
"流放刑罚以下的罪犯","0","2","2"
"放刑罚以下的罪犯免","0","2","2"
"刑罚以下的罪犯免刑","0","2","2"
"与吐蕃军在石堡城交","0","2","2"
"吐蕃军在石堡城交战","0","2","2"
"敬献尊号为开元天地","0","2","2"
"献尊号为开元天地大","0","2","2"
"尊号为开元天地大宝","0","2","2"
"号为开元天地大宝圣","0","2","2"
"为开元天地大宝圣文","0","2","2"
"玄宗在太清宫举行由","0","2","2"
"宗在太清宫举行由人","0","2","2"
"在太清宫举行由人代","0","2","2"
"太清宫举行由人代表","0","2","2"
"清宫举行由人代表受","0","2","2"
"宫举行由人代表受祭","0","2","2"
"举行由人代表受祭者","0","2","2"
"郭子仪与安庆绪部将","0","2","2"
"太白星白昼行经天空","0","2","2"
"广平郡王李与安庆绪","0","2","2"
"平郡王李与安庆绪在","0","2","2"
"中书门下省讯察记录","0","2","2"
"书门下省讯察记录囚","0","2","2"
"判流放罪以下的犯人","0","2","2"
"月序以北斗星斗柄所","0","2","2"
"序以北斗星斗柄所指","0","2","2"
"楚州进献定国宝玉十","0","2","2"
"州进献定国宝玉十三","0","2","2"
"进献定国宝玉十三件","0","2","2"
"宗追尊生母为皇太后","0","2","2"
"授予刺史的一个儿子","0","2","2"
"予刺史的一个儿子官","0","2","2"
"刺史的一个儿子官职","0","2","2"
"在太清宫举行朝献祭","0","2","2"
"太清宫举行朝献祭礼","0","2","2"
"派黜陟使赴全国各地","0","2","2"
"黜陟使赴全国各地考","0","2","2"
"陟使赴全国各地考查","0","2","2"
"使赴全国各地考查官","0","2","2"
"赴全国各地考查官吏","0","2","2"
"幽州卢龙军节度使朱","0","2","2"
"州卢龙军节度使朱滔","0","2","2"
"山南东道节度使于由","0","2","2"
"南东道节度使于由页","0","2","2"
"加任同中书门下平章","0","2","2"
"装扮受祭者享用祭礼","0","2","2"
"扮受祭者享用祭礼的","0","2","2"
"受祭者享用祭礼的朝","0","2","2"
"祭者享用祭礼的朝献","0","2","2"
"者享用祭礼的朝献祭","0","2","2"
"享用祭礼的朝献祭祀","0","2","2"
"文武官员官位在其父","0","2","2"
"武官员官位在其父以","0","2","2"
"官员官位在其父以下","0","2","2"
"位在其父以下者勋衔","0","2","2"
"在其父以下者勋衔两","0","2","2"
"其父以下者勋衔两级","0","2","2"
"武军节度使李光颜在","0","2","2"
"立景王李湛为皇太子","0","2","2"
"文武官员及州府长官","0","2","2"
"文宗因旱灾避离正殿","0","2","2"
"的羽林军星官间有彗","0","2","2"
"羽林军星官间有彗星","0","2","2"
"林军星官间有彗星出","0","2","2"
"军星官间有彗星出现","0","2","2"
"立颍王李炎为皇太弟","0","2","2"
"武宗在太清宫举行装","0","2","2"
"群臣为武宗奉加尊号","0","2","2"
"中尉马元贽立光王李","0","2","2"
"宣宗在太清宫举行装","0","2","2"
"镇国军节度使韩建反","0","2","2"
"国军节度使韩建反叛","0","2","2"
"李克用被任命为宁四","0","2","2"
"克用被任命为宁四面","0","2","2"
"用被任命为宁四面行","0","2","2"
"被任命为宁四面行营","0","2","2"
"李茂贞在武功与朱全","0","2","2"
"茂贞在武功与朱全忠","0","2","2"
"贞在武功与朱全忠作","0","2","2"
"在武功与朱全忠作战","0","2","2"
"下诏赠予左骁卫大将","0","2","2"
"诏赠予左骁卫大将军","0","2","2"
"长孙无忌与尉迟敬德","0","2","2"
"任益州大都督府长史","0","2","2"
"安葬在太宗预先为自","0","2","2"
"葬在太宗预先为自己","0","2","2"
"在太宗预先为自己营","0","2","2"
"太宗预先为自己营建","0","2","2"
"宗预先为自己营建的","0","2","2"
"预先为自己营建的昭","0","2","2"
"先为自己营建的昭陵","0","2","2"
"为自己营建的昭陵墓","0","2","2"
"自己营建的昭陵墓地","0","2","2"
"李承乾的太子身份被","0","2","2"
"承乾的太子身份被废","0","2","2"
"乾的太子身份被废除","0","2","2"
"同中书门下三品头衔","0","2","2"
"收纳三百户租税的实","0","2","2"
"纳三百户租税的实封","0","2","2"
"没收了他的家人财产","0","2","2"
"天下没有遭受冤屈的","0","2","2"
"下没有遭受冤屈的人","0","2","2"
"在白司马坂营建佛祠","0","2","2"
"赐他一个儿子为五品","0","2","2"
"他一个儿子为五品官","0","2","2"
"是御史中丞您的大力","0","2","2"
"御史中丞您的大力栽","0","2","2"
"史中丞您的大力栽培","0","2","2"
"夫蒙灵察任四镇节度","0","2","2"
"蒙灵察任四镇节度使","0","2","2"
